title,date
이제 NFT와 메타버스가 답입니다 ,2022.02.05 09:31
전저점 바닥까지 왓다는건 ~~~,2022.02.05 09:12
보라코인,2022.02.05 09:02
오딘이 반짝이 아니다.,2022.02.05 08:27
비트코인 바닥 찍었나? 떡상이노 ,2022.02.05 08:23
보라 1500넘으면 그냥 안드로메다로간다,2022.02.05 08:22
자체 발행코인도 있고 NFT 선두주자 ,2022.02.05 08:18
카겜 웨이투빗 최대주주 보라코인 ,2022.02.05 08:15
일봉. 주봉...,2022.02.05 08:13
보라코인 겁나 오르네 ㄷㄷ,2022.02.05 08:13
리니지W 매출1위 탈환,2022.02.05 07:55
어제부터 계속  보라사라고했다.,2022.02.05 07:46
싸우디 왕자가 넥슨에 1조 투척했는디.,2022.02.05 07:45
린W가 다시 1위..ㅋㅋ 더 좋은 거지요,2022.02.05 07:42
보라코인 다시 샀어요~,2022.02.05 07:31
오딘1위로 올라간 것도 있지만,2022.02.05 07:13
725 숏 입장에서 왜 올라갔는지 설명드림,2022.02.05 07:09
조심,2022.02.05 07:01
근대 형들  저번11만원타치햇을태도,2022.02.05 06:58
카카오게임즈 분석,2022.02.05 06:12
근데 린w매출이얼마길래,2022.02.05 06:02
비나이다 비나이다,2022.02.05 04:23
엔씨 다시 국내 양대 마켓1위,2022.02.05 03:38
에휴 망겜 오딘 하루도 1위를 못지키나?,2022.02.05 03:06
에휴 망겜 오딘 하루도 1위를 못지키나?,2022.02.05 03:07
비나이다 비나이다,2022.02.05 03:03
비나이다 비나이다,2022.02.05 03:00
안티들,2022.02.05 00:47
오늘 못팔고 2등되서 발동동구르는거 커엽너,2022.02.05 00:32
리니지W 멸망 오딘 양대마켓1위 달성 리뷰,2022.02.04 23:59
1일천하  누가 사기친거야~@@@,2022.02.04 23:56
오딘1위 하루도 못지킴,2022.02.04 23:24
오딘 매출 1위 뺐겨서 다행이다.,2022.02.04 23:09
오딘 이것들아 그걸 못지키냐 ㅋㅋㅋㅋ,2022.02.04 23:02
다음주 상승분 다 반납할 것 같다..,2022.02.04 22:44
가만 있거라 14만간다,2022.02.04 22:32
ㅊㅋ들합니다 1위 탈환,2022.02.04 22:31
번개1등,2022.02.04 22:30
변신들..카겜이 상승추세로 돌아설려면 오늘,2022.02.04 22:17
오딘 게임을 해보니...,2022.02.04 22:08
안티는 손절후 자기위로 맞나요?,2022.02.04 22:04
주주님들 고생하셨어요^^ 이제,2022.02.04 22:04
형들 ….,2022.02.04 21:46
나스닥 고점대비,2022.02.04 21:43
 구글 플레이스토어 리니지w 가  다시 1위 탈환 했네ㅜ,2022.02.04 21:38
실적발표,2022.02.04 21:38
그만들 싸우소,2022.02.04 21:37
오딘재민나,2022.02.04 21:37
카겜 특기,2022.02.04 21:23
그냥 1위역전은,2022.02.04 21:06
어차피 실적이 말해준다. 다음주 ,2022.02.04 20:57
응 안 팔아~더 살꺼야 ^^,2022.02.04 20:27
밑에 호구야 형이 설명해줄께 잘들어,2022.02.04 20:27
1위 뺏기니깐 이제 다른소리들 하네 ㅋㅋㅋㅋ,2022.02.04 20:22
카겜 5조 엔씨 11조 머가 싸보이냐 ,2022.02.04 20:21
게임해봤던 아재들은알지,2022.02.04 20:21
과연 오늘 결과가 구글 1~2위 ???ㅋ,2022.02.04 20:19
다 조용하고 상반기안에 엔씨 시총 넘을꺼니 그렇게 알어,2022.02.04 20:12
리니지W 매출1위는 허상이다,2022.02.04 20:03
"린저씨다, 1위 탈환하면 뭐하냐?",2022.02.04 20:00
린지땁 1등 탈환,2022.02.04 19:58
삼일천하,2022.02.04 19:48
카겜 주가는 낮은 가격에 형성되어있습니다.,2022.02.04 19:45
그나마 오늘은..,2022.02.04 19:16
그동안 고생했습니다. 힘들냅시다,2022.02.04 19:03
와우!! 오랜만에 카겜땜에 기분좋네요,2022.02.04 18:50
오딘 매출은 그대로고 린w 매출이 폭망한거,2022.02.04 18:41
안티 공견들아 형이 연휴끝나자마자 손실보고 바로 상환하라했지 ???,2022.02.04 18:35
미치긴 미쳤나보다,2022.02.04 18:33
카카오게임은 클레이튼을 봐야지....,2022.02.04 18:33
오딘 매출 1위 대단하다,2022.02.04 18:31
선택의시간,2022.02.04 18:27
오늘도 공매벌레들은 14만주를 때렸네,2022.02.04 18:25
딱 평단 75플랫 맞췄다.,2022.02.04 18:16
윤짜장돼면 주식 다 접어라,2022.02.04 17:46
9만원  올까요  가능할 까요??,2022.02.04 17:44
밑에서 주운형들,2022.02.04 17:42
보라코인,2022.02.04 17:39
카겜이 오랜만에 밝은 분위기,2022.02.04 17:34
시장이 도와주고,2022.02.04 17:30
주봉 쌍바닥에,2022.02.04 17:29
5만원대 와라 풀매수 간다,2022.02.04 17:16
매수단가 111100,2022.02.04 17:16
오늘 상승은~,2022.02.04 17:14
그래 이정도면 만족한다..,2022.02.04 17:11
카카오 게임즈 이름부터 맘에든다,2022.02.04 16:57
게임산업 웰베이드 레포트,2022.02.04 16:57
거짓말없이 보라코인으로 카카오인형만 팔아도 코인회수 가능하다,2022.02.04 16:51
"카겜 평단 54,000원 보라 평단 330원",2022.02.04 16:26
카겜시대가 열렷구먼ㅋㅋ,2022.02.04 16:20
주주님들! 다들 오딘깔아서 현질 10만원씩만 합시다.,2022.02.04 16:15
물려있어도 딱히 걱정은 하지 않습니다.,2022.02.04 16:13
조루 안 된 것만으로도 만족한다,2022.02.04 16:12
주말~잘들 쉬시고~~,2022.02.04 16:00
