,Unnamed: 0,날짜,기사제목
431,19, 2021.08.02 19:08,"넷마블, 2.5조 '베팅'···게임사 스핀엑스 인수"
432,20, 2021.08.02 18:38,"넷마블, 세계 3위 소셜카지노 품는다…2.5조 '빅딜'"
433,21, 2021.08.02 18:19,"넷마블, 글로벌 소셜카지노 게임사 2조5000억 주고 샀다"
434,22, 2021.08.02 18:06,"넷마블, 글로벌 3위 소셜카지노 업체 2.5조에 인수"
435,23, 2021.08.02 21:39,넷마블 '2조5천억 베팅'… 카지노 게임사 품었다
436,24, 2021.08.02 19:05,"방준혁의 승부수…넷마블, 2.5조원에 소셜카지노 게임사 인수"
437,25, 2021.08.02 18:28,"넷마블, 글로벌 모바일 소셜 카지노 3위 업체 ‘스핀엑스’ 인수"
438,26, 2021.08.02 18:25,"넷마블, ‘2.5조원 베팅’ 소셜카지노 스핀엑스 인수"
439,27, 2021.08.01 14:09,"넥슨-엔씨-넷마블 빅3, '8월 신작 대전' 본격화"
440,28, 2021.07.30 09:59,넷마블 ‘몬스터 길들이기’ 8주년 업데이트 실시
441,29, 2021.07.28 17:52,"‘일곱개의대죄’ 넷마블에프앤씨, 일자리 으뜸기업 선정"
442,30, 2021.07.27 13:38,"넷마블, '마블 퓨처 레볼루션' 8월 25일 출시"
443,31, 2021.07.27 11:37,"넷마블 기대작 '마퓨레', 글로벌 240개국에 다음달 25일 출시"
444,0, 2021.08.03 09:12,"[특징주]넷마블, 스핀엑스 인수에 강세"
445,1, 2021.08.03 09:12,"넷마블, 소셜 카지노 업체 인수에 4% 강세"
446,2, 2021.08.03 08:36,"NH증권 “넷마블, 스핀엑스 인수 등으로 글로벌 매출 확대 긍정적”"
447,3, 2021.08.03 08:29,"넷마블, 소셜 카지노 업체 2.5조원 인수 긍정적-NH"
448,4, 2021.08.03 08:25,"NH證 ""넷마블의 스핀엑스 인수, 장르 다각화 및 글로벌 매출 확대에..."
449,5, 2021.08.03 07:59,"넷마블, 스핀엑스 인수 글로벌 매출 확대에 긍정적-NH"
450,6, 2021.08.03 07:55,"[클릭 e종목]""넷마블, 스핀엑스 인수 글로벌 매출 확대에 긍정적"""
451,7, 2021.08.03 09:06,"넷마블, 세계 3위 소셜 카지노 업체 인수에 ‘급등’"
452,8, 2021.08.02 22:19,"방준혁, 2.5조 '베팅'··· 넷마블, 소셜 카지노 3위 스핀엑스 인..."
453,9, 2021.08.02 19:08,"넷마블, 2.5조 '베팅'···게임사 스핀엑스 인수"
454,10, 2021.08.02 18:38,"넷마블, 세계 3위 소셜카지노 품는다…2.5조 '빅딜'"
455,11, 2021.08.02 18:19,"넷마블, 글로벌 소셜카지노 게임사 2조5000억 주고 샀다"
456,12, 2021.08.02 18:06,"넷마블, 글로벌 3위 소셜카지노 업체 2.5조에 인수"
457,13, 2021.08.02 21:39,넷마블 '2조5천억 베팅'… 카지노 게임사 품었다
458,14, 2021.08.02 19:05,"방준혁의 승부수…넷마블, 2.5조원에 소셜카지노 게임사 인수"
459,15, 2021.08.02 18:28,"넷마블, 글로벌 모바일 소셜 카지노 3위 업체 ‘스핀엑스’ 인수"
460,16, 2021.08.02 18:25,"넷마블, ‘2.5조원 베팅’ 소셜카지노 스핀엑스 인수"
461,17, 2021.08.01 14:09,"넥슨-엔씨-넷마블 빅3, '8월 신작 대전' 본격화"
462,18, 2021.07.30 09:59,넷마블 ‘몬스터 길들이기’ 8주년 업데이트 실시
463,19, 2021.07.28 17:52,"‘일곱개의대죄’ 넷마블에프앤씨, 일자리 으뜸기업 선정"
464,20, 2021.07.27 13:38,"넷마블, '마블 퓨처 레볼루션' 8월 25일 출시"
465,21, 2021.07.27 11:37,"넷마블 기대작 '마퓨레', 글로벌 240개국에 다음달 25일 출시"
466,22, 2021.07.27 12:14,"넷마블, ‘마블 퓨처 레볼루션’ 8월25일 글로벌 공략"
467,23, 2021.07.27 11:31,"넷마블, 신작 ‘마블 퓨처 레볼루션’ 내달 25일 글로벌 출시"
468,0, 2021.08.02 19:08,"넷마블, 2.5조 '베팅'···게임사 스핀엑스 인수"
469,1, 2021.08.02 18:38,"넷마블, 세계 3위 소셜카지노 품는다…2.5조 '빅딜'"
470,2, 2021.08.02 18:19,"넷마블, 글로벌 소셜카지노 게임사 2조5000억 주고 샀다"
471,3, 2021.08.02 18:06,"넷마블, 글로벌 3위 소셜카지노 업체 2.5조에 인수"
472,4, 2021.08.02 19:05,"방준혁의 승부수…넷마블, 2.5조원에 소셜카지노 게임사 인수"
473,5, 2021.08.02 18:28,"넷마블, 글로벌 모바일 소셜 카지노 3위 업체 ‘스핀엑스’ 인수"
474,6, 2021.08.02 18:25,"넷마블, ‘2.5조원 베팅’ 소셜카지노 스핀엑스 인수"
475,7, 2021.08.01 14:09,"넥슨-엔씨-넷마블 빅3, '8월 신작 대전' 본격화"
476,8, 2021.07.30 09:59,넷마블 ‘몬스터 길들이기’ 8주년 업데이트 실시
477,9, 2021.07.28 17:52,"‘일곱개의대죄’ 넷마블에프앤씨, 일자리 으뜸기업 선정"
478,10, 2021.07.27 13:38,"넷마블, '마블 퓨처 레볼루션' 8월 25일 출시"
479,11, 2021.07.27 11:37,"넷마블 기대작 '마퓨레', 글로벌 240개국에 다음달 25일 출시"
480,12, 2021.07.27 12:14,"넷마블, ‘마블 퓨처 레볼루션’ 8월25일 글로벌 공략"
481,13, 2021.07.27 11:31,"넷마블, 신작 ‘마블 퓨처 레볼루션’ 내달 25일 글로벌 출시"
482,14, 2021.07.27 10:43,"넷마블 자회사 잼시티, 美 스팩합병 철회 [마켓인사이트]"
483,15, 2021.07.26 17:29,"넷마블 ‘세븐나이츠2’, 확 바뀐다…영웅 대거 등장"
484,16, 2021.07.26 12:52,넷마블 '페이트/그랜드 오더' 여름 이벤트
485,0, 2021.07.27 13:38,"넷마블, '마블 퓨처 레볼루션' 8월 25일 출시"
486,1, 2021.07.27 11:37,"넷마블 기대작 '마퓨레', 글로벌 240개국에 다음달 25일 출시"
487,2, 2021.07.27 12:14,"넷마블, ‘마블 퓨처 레볼루션’ 8월25일 글로벌 공략"
488,3, 2021.07.27 11:31,"넷마블, 신작 ‘마블 퓨처 레볼루션’ 내달 25일 글로벌 출시"
489,4, 2021.07.27 10:43,"넷마블 자회사 잼시티, 美 스팩합병 철회 [마켓인사이트]"
490,5, 2021.07.26 17:29,"넷마블 ‘세븐나이츠2’, 확 바뀐다…영웅 대거 등장"
491,6, 2021.07.26 12:52,넷마블 '페이트/그랜드 오더' 여름 이벤트
492,7, 2021.07.26 08:37,“넷마블 올 하반기 모멘텀 넘쳐...목표가↑”
493,8, 2021.07.26 08:27,"넷마블, 2분기 실적 하회해도 3분기 모멘텀 풍부-한국투자증권"
494,9, 2021.07.23 10:06,"넷마블 ‘마블 퓨처 레볼루션’, 슈퍼주니어와 함께 웹예능 제작"
495,10, 2021.07.22 16:43,"넷마블문화재단, 게임아카데미 5주년 기념 책자 발간"
496,11, 2021.07.19 17:07,"넷마블, 규현과 ‘세나2게더’ 23일 특별 방송"
497,12, 2021.07.19 10:02,"넷마블, 하반기 기대작 ‘마블 퓨처 레볼루션’ 신규 영상 공개"
498,13, 2021.07.19 09:51,"넷마블, 하반기 신작 ‘마블 퓨처 레볼루션’ 영상 공개"
499,0, 2021.07.22 16:43,"넷마블문화재단, 게임아카데미 5주년 기념 책자 발간"
500,1, 2021.07.19 17:07,"넷마블, 규현과 ‘세나2게더’ 23일 특별 방송"
501,2, 2021.07.19 10:02,"넷마블, 하반기 기대작 ‘마블 퓨처 레볼루션’ 신규 영상 공개"
502,3, 2021.07.19 09:51,"넷마블, 하반기 신작 ‘마블 퓨처 레볼루션’ 영상 공개"
503,4, 2021.07.19 08:57,""" 넷마블, 하반기 신작 출시 및 관계사 IPO기대···목표가↑"""
504,5, 2021.07.15 08:41,"NH투자증권 “넷마블, 신작 라인업 기대와 투자자산 주가 상승”"
505,6, 2021.07.15 08:41,"NH證 ""넷마블, 2분기 마케팅 비용으로 주춤…3분기 실적 기대"""
506,7, 2021.07.15 08:12,"넷마블, 하반기 실적 기대…신작 라인업 출시 준비중-NH"
507,8, 2021.07.15 08:04,"넷마블, 신작 출시에 투자자산 주가 상승까지-NH투자증권"
508,9, 2021.07.14 17:11,"넷마블, ‘제2의 나라’ 전문 크리에이터 뽑는다"
509,10, 2021.07.14 13:48,넷마블 제2의나라 크리에이터 모집
510,11, 2021.07.13 08:55,"키움증권 “넷마블, 하반기부터 실적 개선 본격화”"
511,12, 2021.07.08 09:31,"넷마블, ‘리니지2 레볼루션’ 변신 캐릭터 적용"
512,13, 2021.07.02 10:42,"넷마블, 브랜드스탁 발표 2분기 대한민국 100대 브랜드 선정"
513,14, 2021.07.02 10:37,"‘제2의 나라’ 흥행 넷마블, 2Q ‘대한민국 100대 브랜드’ 선정"
514,0, 2021.07.14 13:48,넷마블 제2의나라 크리에이터 모집
515,1, 2021.07.13 08:55,"키움증권 “넷마블, 하반기부터 실적 개선 본격화”"
516,2, 2021.07.08 09:31,"넷마블, ‘리니지2 레볼루션’ 변신 캐릭터 적용"
517,3, 2021.07.02 10:42,"넷마블, 브랜드스탁 발표 2분기 대한민국 100대 브랜드 선정"
518,4, 2021.07.02 10:37,"‘제2의 나라’ 흥행 넷마블, 2Q ‘대한민국 100대 브랜드’ 선정"
519,5, 2021.07.02 10:30,"넷마블, '대한민국 100대 브랜드' 49위 선정"
520,6, 2021.07.02 10:13,"넷마블, 브랜드스탁 선정 ‘韓 100대 브랜드’서 49위"
521,7, 2021.07.01 16:47,"'제2의나라 흥행' 넷마블, 긍정전망 잇따라...이젠 주가 좀 오를까"
522,8, 2021.07.01 10:49,"[특징주]넷마블, 투자자산 가치 상승과 신작 흥행 전망에 강세"
523,9, 2021.07.01 09:20,"[특징주] 넷마블, 신작 모멘텀·투자자산 가치 상승에 3%↑"
524,10, 2021.07.01 08:46,"""넷마블, 투자자산 가치 상승·신작 흥행 긍정적…목표가↑""-신한"
525,11, 2021.07.01 09:26,"[특징주]넷마블, 투자자산 가치 상승…증권가 분석에↑"
526,12, 2021.07.01 08:07,"신한금투 “넷마블, 코웨이·하이브 보유 지분 가치 상승···목표가 상향..."
527,13, 2021.06.30 07:54,"[클릭 e종목]넷마블, 넘치는 모멘텀…16만5천원으로 목표주가 상향"
528,14, 2021.06.30 07:43,"넷마블, 하반기 신작·中 진출 모멘텀…목표가↑-IBK"
529,15, 2021.06.29 16:14,"넷마블, 하반기 기대작 '마블 퓨처 레볼루션' 공개"
530,16, 2021.06.29 10:32,“어벤져스 작가가 스토리 집필” 넷마블 ‘마블 퓨처 레볼루션’ 사전예...
531,0, 2021.07.01 09:20,"[특징주] 넷마블, 신작 모멘텀·투자자산 가치 상승에 3%↑"
532,1, 2021.07.01 08:46,"""넷마블, 투자자산 가치 상승·신작 흥행 긍정적…목표가↑""-신한"
533,2, 2021.07.01 08:07,"신한금투 “넷마블, 코웨이·하이브 보유 지분 가치 상승···목표가 상향..."
534,3, 2021.06.30 07:54,"[클릭 e종목]넷마블, 넘치는 모멘텀…16만5천원으로 목표주가 상향"
535,4, 2021.06.30 07:43,"넷마블, 하반기 신작·中 진출 모멘텀…목표가↑-IBK"
536,5, 2021.06.29 16:14,"넷마블, 하반기 기대작 '마블 퓨처 레볼루션' 공개"
537,6, 2021.06.29 10:32,“어벤져스 작가가 스토리 집필” 넷마블 ‘마블 퓨처 레볼루션’ 사전예...
538,7, 2021.06.29 15:54,"넷마블·카카오·엔씨, 불뿜는 모바일 대작 경쟁"
539,8, 2021.06.29 15:33,지브리에 이어 마블 유니버스까지? 연타석 홈런 노리는 넷마블
540,9, 2021.06.29 13:22,"넷마블-美마블, 또 뭉쳤다…글로벌 야심작 ‘마블퓨처레볼루션’ 공개"
541,10, 2021.06.25 18:02,"넷마블, 코스피 상장예비심사신청서 제출"
542,11, 2021.06.24 12:03,"넷마블 ‘제2의 나라’, 유물 전장 열린다"
543,12, 2021.06.23 17:14,"넷마블, 맞춤형 뷰티·건강 IT플랫폼 사업 추진"
544,13, 2021.06.23 14:35,[단독] 방준혁의 실험…넷마블 '뷰티테크' 도전장
545,14, 2021.06.22 10:52,[테크&머니]'日대박' 넷마블에프앤씨 창업자 400억 '잭팟'
546,15, 2021.06.22 08:54,"넷마블, '제2의나라' 빅히트로 내년 고평가 해소 전망…목표가↑"
547,16, 2021.06.22 08:19,"넷마블, 신작 '제2의 나라' 초반 흥행…목표가 ↑-이베스트"
548,17, 2021.06.22 08:14,"[클릭 e종목] “넷마블, 제2의 나라 흥행으로 내년 기준 고평가 해..."
549,0, 2021.06.25 18:02,"넷마블, 코스피 상장예비심사신청서 제출"
550,1, 2021.06.24 12:03,"넷마블 ‘제2의 나라’, 유물 전장 열린다"
551,2, 2021.06.23 17:14,"넷마블, 맞춤형 뷰티·건강 IT플랫폼 사업 추진"
552,3, 2021.06.23 14:35,[단독] 방준혁의 실험…넷마블 '뷰티테크' 도전장
553,4, 2021.06.22 10:52,[테크&머니]'日대박' 넷마블에프앤씨 창업자 400억 '잭팟'
554,5, 2021.06.22 08:54,"넷마블, '제2의나라' 빅히트로 내년 고평가 해소 전망…목표가↑"
555,6, 2021.06.22 08:19,"넷마블, 신작 '제2의 나라' 초반 흥행…목표가 ↑-이베스트"
556,7, 2021.06.22 08:14,"[클릭 e종목] “넷마블, 제2의 나라 흥행으로 내년 기준 고평가 해..."
557,8, 2021.06.21 17:18,"넷마블 ‘제2의나라’, 초반 인기 넘어 장기 흥행 노린다"
558,9, 2021.06.18 10:23,넷마블 ‘제2의 나라’ 열풍…리니지 아성까지 위협
559,10, 2021.06.17 15:13,"넷마블, ‘제2의 나라’ 구글플레이 매출 1위 기록"
560,11, 2021.06.17 13:44,"넷마블 ‘제2의나라’, 엔씨 리니지M 제쳤다"
561,12, 2021.06.15 14:43,"넷마블, 6월 29일 마블IP 게임 쇼케이스 연다"
562,0, 2021.12.28 11:14,"넷마블, ESG 경영위원회 신설···위원장에 권영식 대표"
563,1, 2021.12.28 11:01,"넷마블, ESG 경영위원회 신설…권영식 대표 위원장 선임"
564,2, 2021.12.27 16:56,"서우원 넷마블에프앤씨 대표, 일자리 기여 산업포장"
565,3, 2021.12.27 12:15,"넷마블F&C 서우원 대표, 일자리창출 유공자 산업포장 수상"
566,4, 2021.12.27 10:37,"서우원 넷마블에프앤씨 대표, ‘일자리창출 정부포상’ 산업포장 수상"
567,5, 2021.12.24 17:19,‘방준혁 매직’ 이번에도 통할까…NFT·메타버스 도입 속도내는 넷마블
568,6, 2021.12.23 17:23,"넷마블 북미 자회사 잼시티, 블록체인 신작 공개"
569,7, 2021.12.23 11:23,"넷마블, 글로벌 P2E ‘첫발’…북미 자회사 잼시티 ‘챔피언스: 어센..."
570,8, 2021.12.23 16:33,"전설 플러스 펫 2종 추가…넷마블, ‘세븐나이츠2’ 업데이트"
571,9, 2021.12.23 14:36,"넷마블 ‘마블 퓨처파이트’, ‘스파이더맨:노 웨이 홈’ 테마 업데이트"
572,10, 2021.12.16 18:18,"코로나19 대유행에…넷마블, '전일 재택근무' 전환"
573,11, 2021.12.13 16:52,"넷마블, 신사옥 준공 기념 지역사회에 쌀 2200포 기부"
574,12, 2021.12.13 10:49,"넷마블, 신사옥 준공식 대신 쌀 2200포 지역사회에 기부"
575,13, 2021.12.13 10:18,"""준공식 대신 지역사회 상생""…넷마블, 쌀 2200포 기부"
576,14, 2021.12.10 10:17,"넷마블, ‘제2의 나라’ 연말 대축제 업데이트"
577,0, 2021.06.17 15:13,"넷마블, ‘제2의 나라’ 구글플레이 매출 1위 기록"
578,1, 2021.06.17 13:44,"넷마블 ‘제2의나라’, 엔씨 리니지M 제쳤다"
579,2, 2021.06.15 14:43,"넷마블, 6월 29일 마블IP 게임 쇼케이스 연다"
580,3, 2021.06.15 10:45,"넷마블, 신작 ‘마블 퓨처 레볼루션’ 29일 쇼케이스 개최"
581,4, 2021.06.14 18:01,"넷마블 ‘제2의나라’, 이유 있는 흥행 돌풍"
582,5, 2021.06.14 11:52,넷마블 ‘제2의나라’ 아시아 시장 ‘강타’…韓日 시장 매출 최상위 ‘...
583,6, 2021.06.14 15:50,1위 택진형 엔씨 ‘평판’…승부사 방준혁 넷마블에 밀렸다
584,7, 2021.06.14 09:55,"[특징주]넷마블, '제2의 나라' 신작 효과에 주가 2%대 강세"
585,8, 2021.06.12 06:02,호재 쌓인 넷마블…'제2의 나라' 1위에 카카오뱅크 IPO까지
586,9, 2021.06.11 17:22,넷마블 ‘제2의 나라’ 출시하루만에 日앱스토어 매출 톱3
587,10, 2021.06.11 15:21,넷마블 신작 ‘제2의 나라’ 흥행에 주가 상승 기대감 솔솔
588,11, 2021.06.11 09:35,"넷마블 ‘제2의나라’, 초반 흥행 ‘성공’…앱스토어 매출 1위·日 4..."
589,12, 2021.06.11 07:13,"[클릭 e종목]""넷마블, '제 2의 나라' 흥행…목표가 20%↑"""
590,0, 2021.06.11 15:21,넷마블 신작 ‘제2의 나라’ 흥행에 주가 상승 기대감 솔솔
591,1, 2021.06.11 09:35,"넷마블 ‘제2의나라’, 초반 흥행 ‘성공’…앱스토어 매출 1위·日 4..."
592,2, 2021.06.11 07:13,"[클릭 e종목]""넷마블, '제 2의 나라' 흥행…목표가 20%↑"""
593,3, 2021.06.10 17:34,"넷마블 '제2의 나라', 출시 첫날 韓 앱스토어 매출 1위"
594,4, 2021.06.10 16:08,넷마블과 지브리가 만났다... '제2의 나라' 출시
595,5, 2021.06.10 10:24,"넷마블, 감성모험 RPG ‘제2의 나라’ 본격 출시"
596,6, 2021.06.09 17:27,"넷마블 ‘제2의나라’, 韓日 앱스토어 인기 1위 ‘흥행 기대감 UP’"
597,7, 2021.06.09 15:05,넷마블 '제2의 나라' 대만·홍콩 쾌조출발…흥행 기대감↑
598,8, 2021.06.09 10:03,"넷마블 ‘제2의나라’ D-1, 실적 개선 ‘포문’"
599,9, 2021.06.09 16:46,"넷마블 ‘제2의 나라’, 사전 다운로드 개시"
600,10, 2021.06.04 15:52,"넷마블 ‘제2의 나라’, 캐릭터 AI가 대신 게임한다"
601,11, 2021.06.04 11:26,"넷마블 ‘제2의 나라’, 비접속 때 AI 가동"
602,12, 2021.06.02 11:22,“게임 대장주는 나”...엔씨·넷마블 한판승부
603,13, 2021.06.02 10:12,"넷마블, 대학생 서포터즈 ‘마블챌린저’ 16기 발대식 개최"
604,0, 2021.06.04 15:52,"넷마블 ‘제2의 나라’, 캐릭터 AI가 대신 게임한다"
605,1, 2021.06.04 11:26,"넷마블 ‘제2의 나라’, 비접속 때 AI 가동"
606,2, 2021.06.02 11:22,“게임 대장주는 나”...엔씨·넷마블 한판승부
607,3, 2021.06.02 10:12,"넷마블, 대학생 서포터즈 ‘마블챌린저’ 16기 발대식 개최"
608,4, 2021.05.28 11:38,"넷마블·엔씨 코로나 백신 휴가 도입···""임직원 건강보호와 집단면역 달..."
609,5, 2021.05.28 10:47,"엔씨-넷마블, 코로나19 백신 유급휴가 시행"
610,6, 2021.05.21 18:53,"넷마블 자회사 잼시티, 10월께 뉴욕증시 노크"
611,7, 2021.05.21 17:13,"넷마블 북미 자회사 잼시티, 스팩 합병 美증시 상장추진"
612,8, 2021.05.21 09:57,"넷마블 잼시티, 美스팩 합병 상장 추진한다"
613,9, 2021.05.21 15:09,"넷마블 북미 자회사 잼시티, 뉴욕증시 상장 추진"
614,10, 2021.05.21 10:43,"넷마블 북미 자회사 잼시티, 美 상장 추진"
615,11, 2021.05.21 09:58,"넷마블 북미 자회사 잼시티, 美 상장추진"
616,12, 2021.05.21 09:57,"넷마블 북미 자회사 잼시티, 美 상장 추진"
617,13, 2021.05.21 09:56,"넷마블 북미 자회사 잼시티, 뉴욕증권거래소 상장 예고"
618,14, 2021.05.21 14:00,"[종목속으로] ""1Q 고전한 넷마블, 신작·실적 모멘텀 동시 증명 시급..."
619,15, 2021.05.18 17:59,크래프톤 1분기 영업익 엔씨·넷마블 추월
620,16, 2021.05.18 15:24,"IPO 앞둔 크래프톤, 1Q 영업익 엔씨·넷마블 웃돌아"
621,0, 2021.05.21 10:43,"넷마블 북미 자회사 잼시티, 美 상장 추진"
622,1, 2021.05.21 09:58,"넷마블 북미 자회사 잼시티, 美 상장추진"
623,2, 2021.05.21 09:57,"넷마블 북미 자회사 잼시티, 美 상장 추진"
624,3, 2021.05.21 09:56,"넷마블 북미 자회사 잼시티, 뉴욕증권거래소 상장 예고"
625,4, 2021.05.21 09:57,"넷마블 잼시티, 美스팩 합병 상장 추진한다"
626,5, 2021.05.18 17:59,크래프톤 1분기 영업익 엔씨·넷마블 추월
627,6, 2021.05.18 15:24,"IPO 앞둔 크래프톤, 1Q 영업익 엔씨·넷마블 웃돌아"
628,7, 2021.05.18 16:26,"[증시 이슈] 실적 아쉬웠던 넷마블, 주가는 이틀 연속 상승"
629,8, 2021.05.18 14:21,"넷마블, ‘제2의 나라’ 선공개 이용자 행사 22일 개최"
630,9, 2021.05.17 14:37,"넷마블 ‘펜타스톰’, 6월 19일 글로벌 대회 개막"
631,10, 2021.05.17 11:24,"넷마블, RPG 신작 ‘제2의 나라’ 6월10일 글로벌 출시"
632,11, 2021.05.17 10:57,"넷마블, '제2의 나라' 다음달 10일 한국·일본 등 5개국 출시"
633,12, 2021.05.17 10:00,"넷마블, RPG 신작 '제2의 나라' 6월 10일 출시 확정"
634,13, 2021.05.17 08:44,"메리츠證 ""넷마블, 1분기 실적 추정치 하회…신작 성공 관건"""
635,14, 2021.05.17 08:33,"넷마블, 신작 출시·카뱅 상장 기대감...""하반기 주가 모멘텀 예상""-..."
636,0, 2021.05.17 11:24,"넷마블, RPG 신작 ‘제2의 나라’ 6월10일 글로벌 출시"
637,1, 2021.05.17 10:57,"넷마블, '제2의 나라' 다음달 10일 한국·일본 등 5개국 출시"
638,2, 2021.05.17 10:00,"넷마블, RPG 신작 '제2의 나라' 6월 10일 출시 확정"
639,3, 2021.05.17 08:44,"메리츠證 ""넷마블, 1분기 실적 추정치 하회…신작 성공 관건"""
640,4, 2021.05.17 08:33,"넷마블, 신작 출시·카뱅 상장 기대감...""하반기 주가 모멘텀 예상""-..."
641,5, 2021.05.17 08:21,"[클릭 e종목] ""1Q 어닝쇼크 넷마블…이익 반등은 하반기로"""
642,6, 2021.05.17 08:20,"NH증권 “넷마블, 신작 부재·기존 게임 매출 감소···목표가 하향”"
643,7, 2021.05.17 07:12,"[클릭 e종목]""넷마블, 제2의 나라 성공이 관건"""
644,8, 2021.05.14 17:23,"넷마블, 역대급 인건비 부담에도 1Q '방긋'"
645,9, 2021.05.14 16:59,"넷마블, 3N 가운데 유일하게 웃은 이유는(종합)"
646,10, 2021.05.14 16:52,"넷마블, 1분기 영업이익 542억원…전년比 165.7%↑"
647,11, 2021.05.14 16:12,"넷마블, 1Q 영업익 542억..전년比 165.7%↑"
648,12, 2021.05.14 16:11,"넷마블, 1분기 영업이익 542억 원... 전년比 166% 늘어"
649,13, 2021.05.14 16:02,"넷마블, 1Q 영업익 542억…“올해 신작 5종 ‘출격’”"
650,14, 2021.05.14 15:56,"넷마블, 1분기 영업이익 542억원…전년비 165.7%↑"
651,15, 2021.05.14 17:12,"‘1분기 부진’ 넷마블, 신작 없인 힘드네…하반기 이익 확대 자신감(종..."
652,16, 2021.05.14 17:06,"[종합] 넷마블, 신작 5종 앞세워 실적 ‘드라이브’"
653,0, 2021.05.14 17:06,"[종합] 넷마블, 신작 5종 앞세워 실적 ‘드라이브’"
654,1, 2021.05.14 17:06,"넷마블, 게임 빅3 중 '최고실적'…1Q 영업익 전년比 165%↑"
655,2, 2021.05.14 16:59,"넷마블, 3N 가운데 유일하게 웃은 이유는(종합)"
656,3, 2021.05.14 16:52,"넷마블, 1분기 영업이익 542억원…전년比 165.7%↑"
657,4, 2021.05.14 16:12,"넷마블, 1Q 영업익 542억..전년比 165.7%↑"
658,5, 2021.05.14 16:11,"넷마블, 1분기 영업이익 542억 원... 전년比 166% 늘어"
659,6, 2021.05.14 16:02,"넷마블, 1Q 영업익 542억…“올해 신작 5종 ‘출격’”"
660,7, 2021.05.14 15:56,"넷마블, 1분기 영업이익 542억원…전년비 165.7%↑"
661,8, 2021.05.14 16:36,“하반기 이사회 산하에 ESG 위원회 설치”-넷마블 컨콜
662,9, 2021.05.14 16:25,“하반기부터 영업이익 상당한 개선 기대”-넷마블 컨콜
663,10, 2021.05.14 16:24,"[넷마블 컨콜] “제2의나라, 출시 잠정 일정 6월 10일”"
664,11, 2021.05.14 16:22,"“제2의나라, 6월10일 론칭…일정 차질없이 진행”-넷마블 컨콜"
665,12, 2021.05.14 16:21,[넷마블 컨콜] “‘세븐나이츠2’·‘마블 COC’ 2Q 매출 반등”
666,13, 2021.05.14 16:15,[넷마블 컨콜] “6월 ‘제2의나라’ 출시…하반기 신작 4종”
667,14, 2021.05.14 15:58,"넷마블, 1분기 영업익 542억…전년비 165.7% ↑"
668,15, 2021.05.14 15:53,넷마블 1분기 영업익 542억…전년比 165%↑
669,16, 2021.05.14 15:52,"넷마블, 1분기 영업익 542억...작년 동기 대비 166% ↑"
670,0, 2021.05.14 16:12,"넷마블, 1Q 영업익 542억..전년比 165.7%↑"
671,1, 2021.05.14 16:11,"넷마블, 1분기 영업이익 542억 원... 전년比 166% 늘어"
672,2, 2021.05.14 16:02,"넷마블, 1Q 영업익 542억…“올해 신작 5종 ‘출격’”"
673,3, 2021.05.14 15:56,"넷마블, 1분기 영업이익 542억원…전년비 165.7%↑"
674,4, 2021.05.14 15:58,"넷마블, 1분기 영업익 542억…전년비 165.7% ↑"
675,5, 2021.05.14 15:53,넷마블 1분기 영업익 542억…전년比 165%↑
676,6, 2021.05.14 15:52,"넷마블, 1분기 영업익 542억...작년 동기 대비 166% ↑"
677,7, 2021.05.14 15:52,"넷마블, 1분기 영업익 542억원…전년比 165.7%↑"
678,8, 2021.05.13 08:29,"아이파킹, 넷마블 신사옥 ‘지타워’ AI무인주차장 구축"
679,9, 2021.05.11 16:23,"하나은행, 넷마블과 협약…금융 연계한 게임 만든다"
680,10, 2021.05.11 13:23,"하나은행·넷마블, 금융·게임 결합 서비스 개발 맞손"
681,11, 2021.05.11 14:34,"넷마블, 하나은행과 협력해 금융·게임 연계…신작 ‘제2의나라’ 첫발"
682,12, 2021.05.11 14:21,"넷마블, 하나은행과 금융 연계형 게임 만든다"
683,13, 2021.05.11 14:34,"하나은행, 넷마블과 '게임 같은' 금융서비스 개발"
684,14, 2021.05.11 13:50,"하나은행, 넷마블과 손잡고 '제2의 나라' 게임대회 개최"
685,15, 2021.05.04 17:24,"넷마블, 14일 1Q 잠정 실적 공시"
686,16, 2021.05.04 11:07,모바일로 성공한 넷마블...자체 IP 육성에 노력
687,17, 2021.04.30 17:53,넷마블-넷플릭스 ‘기묘한 이야기’ 콜라보 업데이트
688,0, 2021.05.11 14:34,"넷마블, 하나은행과 협력해 금융·게임 연계…신작 ‘제2의나라’ 첫발"
689,1, 2021.05.11 14:21,"넷마블, 하나은행과 금융 연계형 게임 만든다"
690,2, 2021.05.11 14:34,"하나은행, 넷마블과 '게임 같은' 금융서비스 개발"
691,3, 2021.05.11 13:50,"하나은행, 넷마블과 손잡고 '제2의 나라' 게임대회 개최"
692,4, 2021.05.11 13:23,"하나은행·넷마블, 금융·게임 결합 서비스 개발 맞손"
693,5, 2021.05.04 17:24,"넷마블, 14일 1Q 잠정 실적 공시"
694,6, 2021.05.04 11:07,모바일로 성공한 넷마블...자체 IP 육성에 노력
695,7, 2021.04.30 17:53,넷마블-넷플릭스 ‘기묘한 이야기’ 콜라보 업데이트
696,8, 2021.04.29 13:47,그룹 총수 친인척 주식 보유자는 580명…넷마블·한국투자금융 0명
