,Unnamed: 0,날짜,기사제목
412,0, 2021.12.13 09:16,삼성전자·SK하이닉스 강세 3000선 '수호'…위메이드·펄어비스 하락
413,1, 2021.12.12 10:14,코스닥 주간 외국인 순매도 1위 '펄어비스'
414,2, 2021.12.10 15:28,펄어비스 ‘도깨비’ 영상 속에 ‘CGV’와 ‘Mnet’이 등장…CJ와 ...
415,3, 2021.12.09 16:24,"[마감시황] SK하이닉스·셀트리온 3형제 상승마감, 펄어비스는 '강세'"
416,4, 2021.12.09 14:49,"펄어비스, 한국관광공사와 MOU…장중 7% 급등"
417,5, 2021.12.07 17:14,"‘K-게임 확산’ 펄어비스, 한국관광공사와 MOU"
418,6, 2021.12.07 09:07,"공공기관이 점찍은 '도깨비'...펄어비스, 한국관광공사와 업무협약 체..."
419,7, 2021.12.07 09:23,"펄어비스, 한국관광공사와 ‘도깨비’서 한국 홍보한다"
420,8, 2021.12.06 09:04,"""펄어비스, 메타버스·블록체인 사업의 높은 성장 잠재력"""
421,9, 2021.12.01 17:13,"펄어비스 검은사막모바일, SKT ‘T우주’ 제휴"
422,10, 2021.12.01 16:34,"펄어비스의 검은사막 모바일, SKT 'T우주'에 입점"
423,11, 2021.11.26 10:01,"""펄어비스, 국내 게임사 중 가장 확실한 중국 모멘텀"""
424,12, 2021.11.26 08:57,"KB증권 “펄어비스, 3분기 출시 ‘붉은사막’으로 4387억원 매출 ..."
425,13, 2021.11.26 08:43,"펄어비스, 국내 게임사 중 가장 확실한 중국 모멘텀-KB"
426,0, 2021.06.29 09:26,"[특징주]펄어비스, '검은사막 모바일' 중국 판호 발급에 급등세"
427,1, 2021.06.29 09:18,"[특징주] 펄어비스, 中 '검은사막 모바일' 판호 발급에 강세"
428,2, 2021.06.29 09:17,"[특징주] 펄어비스, 中판호 발급 소식에 게임주 들썩"
429,3, 2021.06.29 09:10,"[특징주] 펄어비스, ‘검은사막 모바일’ 中판호 발급 소식에 급등"
430,4, 2021.06.28 10:35,"앱코 ""펄어비스 검은사막 키보드, 마우스 공식 라이선스 상품 출시 예정"
431,5, 2021.06.28 09:39,"앱코, 펄어비스와 협업…‘검은사막’ IP 활용 게이밍 기어 출시"
432,6, 2021.06.23 09:49,펄어비스 설립 후 첫 공모채 발행 추진…게임회사로는 세 번째[마켓인사이...
433,7, 2021.06.21 19:59,"[마켓인]펄어비스, 첫 회사채 발행 나선다…`A` 등급 부여"
434,8, 2021.06.21 15:44,"펄어비스, 검은사막 신규 클래스 '커세어'…역대급 업데이트"
435,9, 2021.06.11 11:28,"펄어비스, ESG 경영 전담 TF조직 신설"
436,10, 2021.06.11 10:11,"펄어비스, ESG 경영 본격화…허진영 COO, TF 총괄"
437,11, 2021.06.11 09:47,"펄어비스, ESG 경영 전담TF 본격 가동"
438,12, 2021.06.11 09:51,"펄어비스, ESG 경영 나선다…""코스닥 게임사 최초"""
439,13, 2021.06.11 09:40,"펄어비스, ESG 경영 본격화... 코스닥 상장 게임 개발사 중 최초"
440,14, 2021.06.02 08:59,"형지I&C, 펄어비스 검은사막과 콜라보레이션"
441,15, 2021.05.24 11:14,"펄어비스, 로스트킹덤 만든 '팩토리얼게임즈' 200억에 인수"
442,16, 2021.05.24 10:06,"펄어비스, ‘로스트킹덤’ 개발사 팩토리얼게임즈 200억에 인수"
443,17, 2021.05.24 09:30,"펄어비스, '로스트킹덤' 제작사 팩토리얼게임즈 인수"
444,18, 2021.05.24 09:20,"펄어비스, ‘로스트킹덤’ 개발사 200억 주고 샀다"
445,19, 2021.05.24 10:05,"펄어비스, ‘로스트킹덤’ 개발사 팩토리얼게임즈 인수"
446,20, 2021.05.24 09:16,"펄어비스, '로스트킹덤' 개발사 팩토리얼게임즈 인수"
447,0, 2021.06.11 10:11,"펄어비스, ESG 경영 본격화…허진영 COO, TF 총괄"
448,1, 2021.06.11 09:47,"펄어비스, ESG 경영 전담TF 본격 가동"
449,2, 2021.06.11 09:51,"펄어비스, ESG 경영 나선다…""코스닥 게임사 최초"""
450,3, 2021.06.11 09:40,"펄어비스, ESG 경영 본격화... 코스닥 상장 게임 개발사 중 최초"
451,4, 2021.06.02 08:59,"형지I&C, 펄어비스 검은사막과 콜라보레이션"
452,5, 2021.05.24 11:14,"펄어비스, 로스트킹덤 만든 '팩토리얼게임즈' 200억에 인수"
453,6, 2021.05.24 10:06,"펄어비스, ‘로스트킹덤’ 개발사 팩토리얼게임즈 200억에 인수"
454,7, 2021.05.24 09:30,"펄어비스, '로스트킹덤' 제작사 팩토리얼게임즈 인수"
455,8, 2021.05.24 09:20,"펄어비스, ‘로스트킹덤’ 개발사 200억 주고 샀다"
456,9, 2021.05.24 10:05,"펄어비스, ‘로스트킹덤’ 개발사 팩토리얼게임즈 인수"
457,10, 2021.05.24 09:16,"펄어비스, '로스트킹덤' 개발사 팩토리얼게임즈 인수"
458,11, 2021.05.14 13:24,"펄어비스 넷텐션, 게임서버엔진 ‘프라우드넷’ AWS마켓 출시"
459,12, 2021.05.13 09:12,"펄어비스, 올해 실적 부진으로 역성장-NH證"
460,13, 2021.05.13 08:52,"NH증권 “펄어비스, ‘검은사막’ 실적 부진에 영업익 감소”"
461,14, 2021.05.13 07:31,"펄어비스, 단기 실적보다 신작 공개 주목해야 -SK"
462,15, 2021.05.12 16:05,"[종합] 펄어비스, 부진한 1분기 딛고 신작 개발 ‘총력’"
463,16, 2021.05.12 11:00,'북미·유럽 최대 찍은' 펄어비스도 연봉인상에 주춤
464,17, 2021.05.12 10:26,"""73층에 사람 있어요"" 갈길 먼 펄어비스, 1분기 '흐림'(종합)"
465,18, 2021.05.12 12:00,"펄어비스, 1분기 영업익 71.6% 감소…모바일 부진·인건비 상승에 발..."
466,19, 2021.05.12 09:25,"펄어비스, 1Q 영업익 131억..전년比 71.6%↓"
467,20, 2021.05.12 08:12,“성과급 지급 과했나” 펄어비스 1분기 영업익 전년比 71.6% ‘급...
468,21, 2021.05.12 08:12,"펄어비스, 1분기 영업이익 131억원…전년비 71.6%↓"
469,0, 2021.05.24 09:16,"펄어비스, '로스트킹덤' 개발사 팩토리얼게임즈 인수"
470,1, 2021.05.14 13:24,"펄어비스 넷텐션, 게임서버엔진 ‘프라우드넷’ AWS마켓 출시"
471,2, 2021.05.13 09:12,"펄어비스, 올해 실적 부진으로 역성장-NH證"
472,3, 2021.05.13 08:52,"NH증권 “펄어비스, ‘검은사막’ 실적 부진에 영업익 감소”"
