title,date
애들아 초면에 반말하지마라,2022.02.11 11:56
12만원 만들어놔라,2022.02.11 11:56
밑꼬리 달고 올렸네,2022.02.11 11:54
쏴리질러,2022.02.11 11:53
형들 나 진지해 아까 양화대교갔다왔자나,2022.02.11 11:52
와 빨았다 100500원 ㅅ 가자아,2022.02.11 11:52
양전 해뜨아~,2022.02.11 11:51
주식하수 오늘매수자,2022.02.11 11:46
주식고수 오늘매수자,2022.02.11 11:49
공매도,2022.02.11 11:45
나 위메? 라고 말한 아자씨다! 귓방맹이 잘있냐?,2022.02.11 11:44
신저가 ,2022.02.11 11:42
500원만 뚫어라 간다간다 ?간댜!!!!,2022.02.11 11:40
애쓴다ㅋㅋ,2022.02.11 11:40
형들..나 진지해 아까 양화대교 갔다왔거든?,2022.02.11 11:39
며칠전에 103000원에 모간형제가 매수하길래,2022.02.11 11:39
선진 자본시장 주주 문화을 위한 첫걸음,2022.02.11 11:38
오늘 쫄아서 많이들 던졌겠네요 ㅎㅎ,2022.02.11 11:34
9만7천대보고 시드 충전하고 왓는데,2022.02.11 11:30
지금도 ,2022.02.11 11:37
누가좀 100500원 물량좀 빨아줘라 막고있다,2022.02.11 11:28
너무 싸다 싸,2022.02.11 11:25
공매도 이기는 방법,2022.02.11 11:22
오이 같잖게 뻐팅기지 말고 팍떨어지라구웃,2022.02.11 11:21
개미들 나혼자 풀매수중^^,2022.02.11 11:19
장중신저가 ㅋㅋㅋㅋㅋㅋㅋ,2022.02.11 11:13
이상하게 지금 사기싫다,2022.02.11 11:07
지금이 고점인건 알제?,2022.02.11 11:06
공매냐,2022.02.11 11:10
단기간 14만원,2022.02.11 11:06
다시내려갈껀데ㅋㅋ,2022.02.11 11:05
설레발치지마 이번달 8만언저리간다,2022.02.11 11:05
털린 호9?,2022.02.11 11:01
넷마블 하이브와 메타버스 협업 ㅅㅅ,2022.02.11 11:00
암마블 개같이 부활 ㅋㅋㅋ,2022.02.11 10:56
방의장 너도 13박스 뚫을때까지 최저시급 받아라,2022.02.11 10:55
늦잠 자서,2022.02.11 10:55
한 번,2022.02.11 10:47
방의장~  주가 오르고있다,2022.02.11 10:47
흑우님들,2022.02.11 10:44
신용 반대매매 나와야 하락 멈춘다..,2022.02.11 10:43
형님들 마이너스 2만원됐습니다..,2022.02.11 10:43
넷마블,2022.02.11 10:43
게임출시일정,2022.02.11 10:42
98200,2022.02.11 10:39
이제 쳐맞을만큼 쳐맞은건가,2022.02.11 10:37
"구체화, 명확화",2022.02.11 10:36
와 카카오는 자사주 소각한다네,2022.02.11 10:36
지지선은 8만이야,2022.02.11 10:35
징글징굴하다..역시 암마블,2022.02.11 10:29
형님들 저 손절할까요..,2022.02.11 10:29
9만블시대,2022.02.11 10:28
형이 사랑하지말라했따,2022.02.11 10:26
7만5천 ,2022.02.11 10:22
넷마블 한번 더 기회주네....^^,2022.02.11 10:21
이게 12만원 밑이면 말이 안되는데,2022.02.11 10:19
ㅋㅋㅋㅋㅋ 물릴리다 없지 가자가자 앞으로 가자!!,2022.02.11 10:18
내 평단 안오냐,2022.02.11 10:16
엠벨롭 10에 놓고 그래프봐라,2022.02.11 10:14
담주 반대매매 속출,2022.02.11 10:12
더 이상 추매는 의미가 없네요..,2022.02.11 10:10
한국투자증권2월10일,2022.02.11 10:08
수익인 사람이 아무도없겠네ㅋㅋ,2022.02.11 10:07
승차감?,2022.02.11 10:07
드디어 전쟁난듯,2022.02.11 10:04
개잡주,2022.02.11 10:02
모건이들이 아주 게임주 개박살 내버리네,2022.02.11 10:01
게임이 재미없는데,2022.02.11 10:01
상한가 가더라도 12만따리 ㅋㅋㅋ,2022.02.11 10:00
다른게임주들은 시세라도 주고 떨어졌지,2022.02.11 10:00
5만 깨지면 들어온다,2022.02.11 09:59
방가새기,2022.02.11 09:59
아,2022.02.11 09:56
왜 항상 매만 같이 맞는거야,2022.02.11 09:55
8은 보겠네,2022.02.11 09:55
바닥이 어딘지 모르겠네,2022.02.11 09:54
블록딜 방탄 진 군대 추가사드배치,2022.02.11 09:52
오늘 9만 내일 전저점 간다,2022.02.11 09:52
회사망했냐?,2022.02.11 09:52
이정도면 임원 자사주 매입해야하는거 아니냐,2022.02.11 09:52
시원하게 8만원 다녀오자 공매야~,2022.02.11 09:49
풀매 기회다,2022.02.11 09:49
더떨어져봐 XX아!,2022.02.11 09:48
바이든 우크라 미국인 철수 명령..,2022.02.11 09:46
혹시 물타려는 분들?,2022.02.11 09:45
95000원예상,2022.02.11 09:45
결국...,2022.02.11 09:44
헐 10을깨다니,2022.02.11 09:43
넷마블 10만이 깨지다니,2022.02.11 09:43
대단하다 10만원 밑이라니.,2022.02.11 09:43
올것이 온거져,2022.02.11 09:43
이야~대단하다~,2022.02.11 09:42
카카오 게 섯거라,2022.02.11 09:42
바낸 협업 믿어라,2022.02.11 09:41
있어보일라구 코스피상장 무리하게 했는데,2022.02.11 09:41
게임이 존나게 재미없는 게임사,2022.02.11 09:39
압수수색 한번가자,2022.02.11 09:39
Again 2018~2020,2022.02.11 09:38
삼가,2022.02.11 09:37
에휴 넷마블 주가 빠지는 이유 알려드릴게요,2022.02.11 09:36
회사진짜 쓰레기다,2022.02.11 09:36
실적이 어쩌고 저쩌고 ㅋㅋ,2022.02.11 09:35
아놔,2022.02.11 09:34
저가매수 분할매수,2022.02.11 09:34
잘가라,2022.02.11 09:33
기가찬다 기가차..,2022.02.11 09:33
5거래일 연속 음봉 .. 개잡주 ..,2022.02.11 09:32
박스줍는 할배다…,2022.02.11 09:32
아이템큐브로 넘어와라,2022.02.11 09:31
직원한테 욕이라도 할게요,2022.02.11 09:31
병s들 꼴 좋다ㅋㅋㅋㅋㄱ 8.6만 애괘리 쩌어어어어억,2022.02.11 09:30
ㅋㅋㅋ,2022.02.11 09:30
넷마블 멍꿀멍꿀멍멍꿀,2022.02.11 09:30
주가관리 포기냐,2022.02.11 09:30
역시 방의장~^^ ,2022.02.11 09:29
명불허전 암마블ㅋㅋ,2022.02.11 09:27
역시 인기가 없네,2022.02.11 09:27
음...,2022.02.11 09:26
고마해라 마이 아프다,2022.02.11 09:26
참내,2022.02.11 09:26
한국증권,2022.02.11 09:25
어떤 장관이란 넘이. ,2022.02.11 09:23
하루하루 신저가 쓰는중,2022.02.11 09:20
물이고 술이고 모두 올라타라!,2022.02.11 09:20
공매들 여기로 다모인다,2022.02.11 09:18
아 넷마블 주주로서 빡치네,2022.02.11 09:18
드디어 9만까지 가는구나 ㅠㅠ,2022.02.11 09:17
5년동안 들고 있다가 ,2022.02.11 09:17
다들 평단 얼마세요?,2022.02.11 09:17
신저가 97100원 바닥찍으러 가즈아!,2022.02.11 09:16
