title,date
오늘 임시 주총인데 ㅎ,2022.02.10 11:33
위메이드 땜에 잡주됫네 ㅋㅋ,2022.02.10 11:32
얘 로스트아크 관련주 아냐,2022.02.10 11:21
동시접속자수,2022.02.10 11:09
로스트아크 정리잘된 유튜브가 있어서 가지고와봤어요,2022.02.10 10:54
좋은기업이 위메때문에 나가리,2022.02.10 10:18
참 지랄이다,2022.02.10 09:55
위메 인수 저게 독이든 병이라니까,2022.02.10 09:46
내일 혹은 다음주 초 급등할 텐데,2022.02.10 09:37
오늘주총에서,2022.02.10 09:35
진짜 얘는 ㅋㅋㅋ,2022.02.10 09:11
양다리 하다 가랑이 찌져지네,2022.02.10 09:04
오늘 싸게주을걸 괜히어제샀너 ㅠㅠ,2022.02.10 09:01
위메때문에 얘도 오늘 하한가 조심,2022.02.10 09:00
Lost Ark is already a megahit and it’s not even free yet,2022.02.10 06:10
로아 유저로써말한다,2022.02.10 00:09
마지막이다,2022.02.09 23:35
위메이드 딱가리가되엇구나,2022.02.09 23:01
게임계의 오징어게임이라고 해외에서,2022.02.09 20:56
혹시 공시내용 무슨말인지아시는분?,2022.02.09 20:52
아 선데이 주주로서 로스트아크 얼마나 재미있나 깔아봤는데,2022.02.09 19:59
내일 최소 -20%다,2022.02.09 18:32
너 이럴줄 알았다 ,2022.02.09 18:04
낼시초 위매 하항까애,2022.02.09 17:58
하한가 가즈아,2022.02.09 17:50
위메 따라 떡락,2022.02.09 17:45
자사주 취득 100억해?ㅋㅋㅋ,2022.02.09 17:39
결론,2022.02.09 17:25
아오...,2022.02.09 17:21
얘도 하한가 가냐?,2022.02.09 17:19
위메이드 시외 골로가는데?,2022.02.09 16:43
소시민들은 도전하는 자를,2022.02.09 16:19
신용으로 잘 모아가고있습니다 ㅋ,2022.02.09 16:15
찬티가 너무 많구나,2022.02.09 16:07
국내 유일의  스마일게이트관련주,2022.02.09 16:04
아마존이 북미 퍼블리셔였군요,2022.02.09 15:56
위메이드 실적보소,2022.02.09 15:40
프로그램 12만주를 던지는;;;,2022.02.09 15:05
금요일날 로아 정식오픈하면 트위치 몇만명 가냐?,2022.02.09 14:50
내일 장현국 이사 취임 모레 로아 글로벌 오픈,2022.02.09 14:49
20일 부근에서 천천히 모으세요,2022.02.09 14:46
이번달안에,2022.02.09 14:36
이소스로 음봉쳐만들고 있네 ㅋㅋㅋ,2022.02.09 14:17
[소고] 선데이토즈 호재들 정리,2022.02.09 14:02
넷마블 itam 코인 미?다...오늘도 20프로,2022.02.09 13:12
이미 털고나갓다,2022.02.09 13:11
위메랑 스게라니 ,2022.02.09 12:55
"외인놈들 10만주 매도중^^다 팔고 맥스로 가길,,,",2022.02.09 12:36
그래도 보합에서는 끝내야지 뭐라도 되지,2022.02.09 12:30
게임주 ㅈ고수형님이다.,2022.02.09 12:25
■ 차트 일봉 개같은거 다 알죠?,2022.02.09 12:19
스마게 관련주라고 선동하네 ㅋㅋㅋ,2022.02.09 12:10
32300원 매도친게 신의한수 ㅋ,2022.02.09 12:09
 위믹스 간련쥬 상승....,2022.02.09 11:37
이걸 팔고있네~,2022.02.09 11:25
주말이 즐거울 듯,2022.02.09 11:20
시초매수자 나락갓노 ㅋㅋㅋ,2022.02.09 11:14
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.09 11:11
다시 돌아왔다,2022.02.09 11:06
퉤,2022.02.09 11:02
종가 31100원 밑이면,2022.02.09 10:58
아직도 당하네ㅋㅋㅋ,2022.02.09 10:55
"낮은 가격 주네, 이제 모아야지",2022.02.09 10:53
주말 동접 200만,2022.02.09 10:50
유일하게 스마일게이트 관려주야,2022.02.09 10:48
스마게,2022.02.09 10:46
스마일게이트가 아직 2대주주야,2022.02.09 10:45
31100애 전량익절후 재진입,2022.02.09 10:40
얘들아... 로아 이제 시작이야...,2022.02.09 10:38
브코형아,2022.02.09 10:37
찬티 = 싸튀 공식을 또 확인 ㅋㅋㅋ,2022.02.09 10:28
스마게 경영권 위메로 넘겼어,2022.02.09 10:28
이걸 왜 파는데?,2022.02.09 10:27
[삭제된 게시물의 답글]하여간 멍충들 올려 줄 때 못팔고,2022.02.09 10:44
ㅋㅋ당일 고점대비,2022.02.09 10:27
저땟네,2022.02.09 10:26
손절치고 감,2022.02.09 10:25
ㅋㅋ 동호회애들 팔고 튄거보소,2022.02.09 10:18
재료소멸?,2022.02.09 10:16
끝났어 ㅋㅋㅋㅋ ,2022.02.09 10:16
오늘은 물량테스트,2022.02.09 10:15
아직도 양봉?,2022.02.09 10:10
동호회애들 찬티하다,2022.02.09 10:09
찬티=,2022.02.09 10:00
로아랑 딱히 상관은 없다 ㅋㅋㅋ,2022.02.09 10:00
"스마게, 위메이드에 선데이토즈 경영권 매각",2022.02.09 10:00
20억 입성,2022.02.09 09:59
뿌듯하군요,2022.02.09 09:58
우와ㅎㅎ,2022.02.09 09:55
존나게 찬티하더만,2022.02.09 09:48
게임주 테마잡고 오를땐 꽉붙잡아야지,2022.02.09 09:48
"[단독] 로스트아크 북미·유럽 서비스, 선행플레이 첫 날 최대 동접자 50만 돌파",2022.02.09 09:46
이 회사는 위메이드에 스게까지 묶인거야??,2022.02.09 09:40
희망회로는 적당히 굴리자,2022.02.09 09:40
드디어 가는구나~~,2022.02.09 09:39
내일 주총이죠?,2022.02.09 09:39
내가 넵튠때 안들어갔다가 진짜 후회했었다,2022.02.09 09:38
ㅋㅋ 잘간다,2022.02.09 09:38
무슨 12go. 멍징? ,2022.02.09 09:36
모든걸 팔고 매도하고 손절하고 전재산 잃고 갑니다,2022.02.09 09:36
다팔고간다 수고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.09 09:34
스팀1위찍고 k게임한류 하면서,2022.02.09 09:32
찬티들 많으면 뭐다??,2022.02.09 09:30
아직 갈길이 멀었다는 증거는 종목게시? 조회수입니다.,2022.02.09 09:29
ㅋㅋ주주는아닌데,2022.02.09 09:27
아니 무슨 동호회에서 왔나,2022.02.09 09:27
축하드립니다.,2022.02.09 09:26
ㅋㅋ홧팅,2022.02.09 09:25
에라이,2022.02.09 09:25
갑자기 여러 첨보는 아이디들이 세력어쩌구하면서,2022.02.09 09:25
모바일안만들고는 못배기지,2022.02.09 09:25
지금 유료결제자만 접속 가능한데 스팀1위,2022.02.09 09:24
예언하는데 오늘 사는사람 담주에 5만본다 ㅎ,2022.02.09 09:23
선데이토즈 - 위메이드&스마일게이트 모바일 게임 자회사,2022.02.09 09:23
로스트아크 세계1위 + 위메이드 까지...,2022.02.09 09:20
생각들 짧네 ㅋㅋㅋ 로스트아크랑 관련없는 줄 아니까 싸지 ㅋㅋ,2022.02.09 09:20
위메이드가 지분뺏어서 상한가 못치네,2022.02.09 09:18
선데이토즈-스마일게이트 모바일게임 자회사,2022.02.09 09:18
수익감솨,2022.02.09 09:16
이거 로아랑 딱히 상관없잖아,2022.02.09 09:15
뉴스가 나와야 나오는 거지 ㅋㅋㅋㅋ,2022.02.09 09:09
네오위즈 로아 일본 서비스,2022.02.09 09:07
어제  스팀서버 터진거 알고있뉘 ? ,2022.02.09 09:05
거래량이 생각보다 안붙네요,2022.02.09 09:03
다들 꿈떡마쇼,2022.02.09 09:03
장전 8% 상승하고있는데,2022.02.09 08:50
호가가 시작가이길,2022.02.09 08:49
로아 스팀서버 터졌는데,2022.02.09 07:27
50원,2022.02.08 15:31
위메는 매일 폭등중,2022.02.08 14:01
2022년 최강 게임주는 썸에이gee,2022.02.08 12:23
무슨재료나 머가잇나요?,2022.02.08 10:49
내일 왠지 겁나오를거 같다,2022.02.07 17:58
[소고] 위메이드 관계사 및 사명 변경 관련,2022.02.07 15:44
마지막으로,2022.02.07 14:14
주가 관리는 해야겠고,2022.02.07 13:39
