,Unnamed: 0,날짜,기사제목
1119,22, 2021.05.04 08:39,"“AI로 코로나19 백신 접종 지원” SKT, 충청남도와 업무협약 체..."
1120,23, 2021.05.03 17:48,SKT 온라인 고객에 연 18만원 쿠폰 '티다팩' 쏜다
1121,24, 2021.05.03 10:35,"T다이렉트샵에서 개통한 고객 1만5,000원 제휴 할인 혜택··· S..."
1122,25, 2021.05.03 10:03,"SKT, 언택트 고객 위한 온라인 전용 제휴 혜택 ‘티다팩’ 출시"
1123,26, 2021.05.03 09:13,"SKT, 온라인 전용 제휴 혜택 ‘티다팩’ 출시"
1124,27, 2021.05.03 15:07,"SK, 전문가 키우는 SKT 'AI 펠로우십'"
1125,0, 2021.05.04 08:59,"[속보]'주주가치 극대화' SKT, 자사주 2.6조원 전격 소각 ···..."
1126,1, 2021.05.04 08:49,[속보] SK텔레콤 2조6천억원 규모 자사주 전격 소각
1127,2, 2021.05.04 08:56,"[속보] SK텔레콤, 자사주 2조6000억 소각…총 발행주식 10% 8..."
1128,3, 2021.05.04 08:41,"SK텔레콤, 자사주 868만여주 소각 결정…발행주식 총수의 10.76..."
1129,4, 2021.05.04 08:55,"SKT, 자사주 2조6000억 소각 결정…삼성전자이어 최대"
1130,5, 2021.05.04 08:50,"SKT, 자사주 2조6000억 소각 결정…""주주가치 극대화"""
1131,6, 2021.05.04 08:48,"SKT, 자사주 2조6000억 소각 결정"
1132,7, 2021.05.04 08:52,"SKT, 자사주 2조6000억 소각 결정…발행주식의 10.76%"
1133,8, 2021.05.04 08:40,"SK텔레콤 2兆 자사주 소각, 발행주식 10.76%규모"
1134,9, 2021.05.04 08:52,"[공시] SK텔레콤, 1조9660억원 규모 자기주식 소각"
1135,10, 2021.05.04 08:50,"SKT, 충청남도에 AI 백신 접종 도우미 지원"
1136,11, 2021.05.04 08:41,"“백신 접종 대상입니다” AI가 안내…SKT, ‘누구 백신 케어콜’ 선..."
1137,12, 2021.05.04 08:39,"“AI로 코로나19 백신 접종 지원” SKT, 충청남도와 업무협약 체..."
1138,13, 2021.05.03 17:48,SKT 온라인 고객에 연 18만원 쿠폰 '티다팩' 쏜다
1139,14, 2021.05.03 10:35,"T다이렉트샵에서 개통한 고객 1만5,000원 제휴 할인 혜택··· S..."
1140,15, 2021.05.03 10:03,"SKT, 언택트 고객 위한 온라인 전용 제휴 혜택 ‘티다팩’ 출시"
1141,16, 2021.05.03 09:13,"SKT, 온라인 전용 제휴 혜택 ‘티다팩’ 출시"
1142,17, 2021.05.03 15:07,"SK, 전문가 키우는 SKT 'AI 펠로우십'"
1143,18, 2021.05.03 08:57,"SKT, 온라인 전용 혜택 '티다팩' 출시…연 18만원 쿠폰 제공"
1144,19, 2021.05.03 08:56,"SKT ""비대면 고객에 쿠폰 쏩니다""…'티다팩' 출시"
1145,0, 2021.05.04 08:41,"“백신 접종 대상입니다” AI가 안내…SKT, ‘누구 백신 케어콜’ 선..."
1146,1, 2021.05.04 08:39,"“AI로 코로나19 백신 접종 지원” SKT, 충청남도와 업무협약 체..."
1147,2, 2021.05.04 08:40,"SK텔레콤 2兆 자사주 소각, 발행주식 10.76%규모"
1148,3, 2021.05.03 17:48,SKT 온라인 고객에 연 18만원 쿠폰 '티다팩' 쏜다
1149,4, 2021.05.03 10:35,"T다이렉트샵에서 개통한 고객 1만5,000원 제휴 할인 혜택··· S..."
1150,5, 2021.05.03 10:03,"SKT, 언택트 고객 위한 온라인 전용 제휴 혜택 ‘티다팩’ 출시"
1151,6, 2021.05.03 09:13,"SKT, 온라인 전용 제휴 혜택 ‘티다팩’ 출시"
1152,7, 2021.05.03 15:07,"SK, 전문가 키우는 SKT 'AI 펠로우십'"
1153,8, 2021.05.03 08:57,"SKT, 온라인 전용 혜택 '티다팩' 출시…연 18만원 쿠폰 제공"
1154,9, 2021.05.03 08:56,"SKT ""비대면 고객에 쿠폰 쏩니다""…'티다팩' 출시"
1155,10, 2021.05.02 12:22,"SKT, T팩토리에서 ‘양자보안’ 게임 이벤트 펼친다"
1156,11, 2021.04.30 11:08,"SKT, 가톨릭의료원과 AI 활용한 의료 영상 진단 보조 솔루션 개발 ..."
1157,12, 2021.04.30 09:14,"SKT, 가톨릭중앙의료원과 의료 AI 솔루션 개발한다"
1158,13, 2021.04.30 08:52,"SKT, 가톨릭중앙의료원과 의료 AI 솔루션 개발 협약"
1159,14, 2021.04.30 08:30,"""AI로 더 빨리, 정확히 진단"" SKT, 가톨릭중앙의료원과 '의료 ..."
1160,15, 2021.04.30 11:02,AI로 암 진단한다…SKT·가톨릭의료원 영상진단 솔루션 '맞손'
1161,16, 2021.04.30 10:14,"CT 분석도 인공지능이…SKT, AI 의료 영상진단 솔루션 개발"
1162,17, 2021.04.30 09:25,"가톨릭중앙의료원, SKT와 손잡고 의료 영상 판독 AI 개발"
1163,18, 2021.04.29 17:27,"K팝, 혼합현실로 즐긴다···SKT 'K팝 메타버스 프로젝트' 추진"
1164,19, 2021.04.29 08:35,"SKT, ‘케이팝 메타버스 프로젝트’ 추진…첫 주자는 ‘위클리’"
1165,0, 2021.05.02 12:22,"SKT, T팩토리에서 ‘양자보안’ 게임 이벤트 펼친다"
1166,1, 2021.04.30 11:08,"SKT, 가톨릭의료원과 AI 활용한 의료 영상 진단 보조 솔루션 개발 ..."
1167,2, 2021.04.30 09:14,"SKT, 가톨릭중앙의료원과 의료 AI 솔루션 개발한다"
1168,3, 2021.04.30 08:52,"SKT, 가톨릭중앙의료원과 의료 AI 솔루션 개발 협약"
1169,4, 2021.04.30 08:30,"""AI로 더 빨리, 정확히 진단"" SKT, 가톨릭중앙의료원과 '의료 ..."
1170,5, 2021.04.30 11:02,AI로 암 진단한다…SKT·가톨릭의료원 영상진단 솔루션 '맞손'
1171,6, 2021.04.30 10:14,"CT 분석도 인공지능이…SKT, AI 의료 영상진단 솔루션 개발"
1172,7, 2021.04.30 09:25,"가톨릭중앙의료원, SKT와 손잡고 의료 영상 판독 AI 개발"
1173,8, 2021.04.29 17:27,"K팝, 혼합현실로 즐긴다···SKT 'K팝 메타버스 프로젝트' 추진"
1174,9, 2021.04.29 08:35,"SKT, ‘케이팝 메타버스 프로젝트’ 추진…첫 주자는 ‘위클리’"
1175,10, 2021.04.29 15:29,"SKT, MS·SAP 등과 ESG 스타트업 지원 얼라이언스 출범"
1176,11, 2021.04.29 10:55,"""ESG 스타트업 지원"" SKT, `ESG 얼라이언스` 출범"
1177,12, 2021.04.29 08:37,"""스타트업 ESG 전폭 지원""…SKT·MS 등 8개사 뭉쳤다"
1178,13, 2021.04.29 13:55,둘로 쪼갠 SK텔레콤…새 이름 ‘SKT-SKT스퀘어?’ [IT선빵!]
1179,14, 2021.04.29 11:23,"고화질 영상보며 원격 제어…SKT, 5G 드론 솔루션 공개"
1180,15, 2021.04.29 09:13,"SKT, 5G·AI 기반 드론 관제 솔루션 선보인다"
1181,16, 2021.04.29 11:15,"SKT, 드론쇼코리아에서 ‘5G 관제 솔루션’ 선보여"
1182,17, 2021.04.29 09:09,"SKT, 5G·AI 기반 드론 관제 솔루션 선보인다"
1183,18, 2021.04.29 09:05,"SKT, ‘ESG 코리아’ 얼라이언스 출범"
1184,0, 2022.01.06 03:29,[사진]유영상 SK텔레콤 대표 안내하는 노태문 삼성전자 사장
1185,1, 2022.01.05 22:07,"[2021년 고객만족도 조사] SKT, 이동전화 부분 24년 연속 1위"
1186,2, 2022.01.05 17:57,"SKT, CES 2022서 탄소중립 '그린 ICT' 소개 [CES 20..."
1187,3, 2022.01.05 16:07,"말 많은 5G 주파수 추가할당, SKT·KT 발끈한 이유"
1188,4, 2022.01.05 14:43,"[CES 2022] SK텔레콤, 그린 ICT 기술 공개…""기후변화는 곧..."
1189,5, 2022.01.05 12:11,"전력 사용량 줄이는 반도체…SK텔레콤, 그린ICT 기술 공개 [CES..."
1190,6, 2022.01.05 10:34,"SK텔레콤, CES 2022에서 '그린 ICT 기술' 선보인다"
1191,7, 2022.01.05 10:20,"SK텔레콤, '넷제로' 위한 '그린 ICT기술' 글로벌 공개"
1192,8, 2022.01.04 17:55,과기부 2월에 5G 주파수 추가 할당 경매···SKT·KT 반발
1193,9, 2022.01.04 04:03,"SK텔레콤, 인공지능 기반 'T우주' 구독서비스…메타버스까지 사업영토 ..."
1194,10, 2022.01.03 18:51,"SK텔레콤, AI·메타버스 사업 수장 각각 교체"
1195,11, 2022.01.03 17:34,SKT 신임 CTO에 이상호 11번가 대표
1196,12, 2022.01.03 14:32,SK텔레콤 AI·메타버스 수장 교체됐다
1197,13, 2022.01.03 14:12,"유영상 SKT 대표 ""도심항공교통 TF 발족, 과감한 투자"""
1198,14, 2022.01.03 11:00,"유영상 SK텔레콤 대표 ""SKT 미래 10년 준비하는 원년으로"""
1199,15, 2022.01.03 13:50,"유영상 SKT 사장 ""올해를 미래 10년 준비하는 원년 됩시다"""
1200,16, 2022.01.03 11:34,"유영상 SKT 대표 ""기술혁신 주목...미래 10년 준비하는 원년으로..."
1201,17, 2022.01.03 10:53,"유영상 SKT 대표 ""하늘 나는 택시 속도낸다…향후 10년 대비"""
1202,0, 2021.04.29 13:55,둘로 쪼갠 SK텔레콤…새 이름 ‘SKT-SKT스퀘어?’ [IT선빵!]
1203,1, 2021.04.29 11:23,"고화질 영상보며 원격 제어…SKT, 5G 드론 솔루션 공개"
1204,2, 2021.04.29 09:13,"SKT, 5G·AI 기반 드론 관제 솔루션 선보인다"
1205,3, 2021.04.29 11:15,"SKT, 드론쇼코리아에서 ‘5G 관제 솔루션’ 선보여"
1206,4, 2021.04.29 09:09,"SKT, 5G·AI 기반 드론 관제 솔루션 선보인다"
1207,5, 2021.04.29 10:55,"""ESG 스타트업 지원"" SKT, `ESG 얼라이언스` 출범"
1208,6, 2021.04.29 08:37,"""스타트업 ESG 전폭 지원""…SKT·MS 등 8개사 뭉쳤다"
1209,7, 2021.04.29 09:05,"SKT, ‘ESG 코리아’ 얼라이언스 출범"
1210,8, 2021.04.29 09:02,"SKT, 아이돌 위클리와 'K팝 메타버스' 프로젝트"
1211,9, 2021.04.29 08:50,"“K팝 스타 위클리, 가상현실로 만난다”…SKT, ‘K팝 메타버스 프..."
1212,10, 2021.04.29 08:35,"SKT, ‘케이팝 메타버스 프로젝트’ 추진…첫 주자는 ‘위클리’"
1213,11, 2021.04.29 06:02,인수 상위 5건 모두 ‘조단위’… SKT 분할로 M&A 날개 달까
1214,12, 2021.04.28 09:41,"SKT, '다이얼링크' 서비스로 음식 주문배달 서비스 돕는다"
1215,13, 2021.04.28 09:20,"“통화버튼 눌러 웹사이트 접속”…SKT, ‘다이얼링크’ 음식 주문·배달..."
1216,0, 2021.04.29 08:35,"SKT, ‘케이팝 메타버스 프로젝트’ 추진…첫 주자는 ‘위클리’"
1217,1, 2021.04.29 06:02,인수 상위 5건 모두 ‘조단위’… SKT 분할로 M&A 날개 달까
1218,2, 2021.04.28 09:41,"SKT, '다이얼링크' 서비스로 음식 주문배달 서비스 돕는다"
1219,3, 2021.04.28 09:20,"“통화버튼 눌러 웹사이트 접속”…SKT, ‘다이얼링크’ 음식 주문·배달..."
1220,4, 2021.04.27 17:50,'탈(脫)네이버' 전략 검토하는 SK텔레콤···이베이 인수전 3社3色
1221,5, 2021.04.27 15:26,"네이버, 카카오 쿠팡 SKT 점점 늘어나는 경쟁자들"
1222,6, 2021.04.26 17:40,"SKT, 대한민국 대표 ICT 체험관 ‘티움’ 온택트로 관람하세요"
1223,7, 2021.04.26 09:13,"SKT “ICT 체험관, 온택트로 관람하세요”"
1224,8, 2021.04.26 17:33,"KT·SKT, 삼성전자와 함께 세계 최초 국가재난안전통신 전국망 개통"
1225,9, 2021.04.26 17:21,"KT·SKT, 삼성전자와 세계 최초 국가재난안전통신 전국망 개통(종합)"
1226,10, 2021.04.26 09:10,"돌아온 외국인들, 삼성전자 보다 SKT 더 사는 이유 [이슈+]"
1227,0, 2021.04.26 09:10,"돌아온 외국인들, 삼성전자 보다 SKT 더 사는 이유 [이슈+]"
1228,1, 2021.04.26 09:00,"SKT ""랜선으로 30년 후 미래도시 여행 떠나세요"""
1229,2, 2021.04.25 17:29,[잇써보니}SKT ‘갤럭시 퀀텀2’ 프리미엄급 성능에 보안성까지 갖춘 ...
1230,3, 2021.04.25 16:39,"[스타즈IR]SKT, 실적·기업분할 훈풍···주가 20년만에 최고"
1231,4, 2021.04.24 20:01,"회사 쪼개는 SK텔레콤, 통신 넘어 비통신 빅테크로 거듭날까"
1232,5, 2021.04.24 15:33,SK ‘4년 후 몸값 140조원’ 선언…SKT 주주는 좋기만 한걸까? ...
1233,6, 2021.04.24 08:31,"SK텔레콤 자사주 향방, 소각은 非합병 제스처?"
1234,7, 2021.04.23 15:39,5개월 만에 돌아온 외국인…SK텔레콤·삼성전자·포스코 담았다
1235,8, 2021.04.23 11:34,"""이영표의 승부차기 맞대결 결과는"" SKT '퀀텀 키퍼' 시즌2 이벤트..."
1236,9, 2021.04.23 08:22,“이영표·조원희가 알려주는 양자보안”…SKT ‘갤럭시 퀀텀2’ 출시 ...
1237,10, 2021.04.22 09:23,"SKT, LS일렉트릭과 스마트공장 솔루션 맞손"
1238,11, 2021.04.22 08:47,"한화투자증권 ""SK텔레콤, 1분기 실적·기업 분할 계획 모두 긍정적"""
1239,0, 2021.04.22 09:23,"SKT, LS일렉트릭과 스마트공장 솔루션 맞손"
1240,1, 2021.04.22 08:47,"한화투자증권 ""SK텔레콤, 1분기 실적·기업 분할 계획 모두 긍정적"""
1241,2, 2021.04.22 08:36,"SKT, LS일렉트릭과 스마트공장 사업 추진"
1242,3, 2021.04.22 08:09,"SKT, LS일렉트릭과 스마트공장 솔루션 맞손"
1243,4, 2021.04.21 17:22,"""K-콘텐츠 아마존프라임 진출 계기 될 것"" 박정호 SKT 대표, 아마..."
1244,5, 2021.04.21 16:13,"박정호 SKT 사장 ""OTT 디즈니와 협력 없다"""
1245,6, 2021.04.21 10:08,SKT '월드 IT쇼 2021'서 AI·메타버스 관련 혁신 기술 공개
1246,7, 2021.04.21 09:33,"SKT, 월드IT쇼서 AI·메타버스 혁신 기술 선보인다"
1247,8, 2021.04.21 09:29,"SK텔레콤, '월드IT쇼 2021'서 AI·메타버스 기술 선보인다"
1248,9, 2021.04.20 19:56,"SKT자회사 ADT캡스, 상장 절차 본격 돌입"
1249,10, 2021.04.20 17:30,"[시그널] ADT캡스, IPO 착수···인적분할 SKT의 두번째 주자"
1250,11, 2021.04.20 17:49,기업분할 SKT… 신설투자사 박정호 체제 유력
1251,12, 2021.04.20 13:59,"투썸플레이스, SKT멤버십 'T데이 이벤트'"
1252,0, 2021.04.20 17:49,기업분할 SKT… 신설투자사 박정호 체제 유력
1253,1, 2021.04.20 17:30,"[시그널] ADT캡스, IPO 착수···인적분할 SKT의 두번째 주자"
1254,2, 2021.04.20 13:59,"투썸플레이스, SKT멤버십 'T데이 이벤트'"
1255,3, 2021.04.20 09:47,"기업분할 SKT…박정호 ""메타버스 기업으로 간다"""
1256,4, 2021.04.20 09:31,"“AI 기술로 장애인 돕는다” SKT, 혁신 스타트업과 사회적 가치 창..."
1257,5, 2021.04.20 09:10,"SK텔레콤, 스타트업과 손잡고 장애인 권익 향상에 앞장"
1258,6, 2021.04.19 16:19,SKT 신사업 '광속 행보'…주도 2인방은 누구
1259,7, 2021.04.19 13:14,로봇이 병원 소독을?…SKT·용인세브란스 '방역로봇' 상용화
1260,8, 2021.04.19 09:17,"SKT, 5G방역로봇 세계최초 상용화 ""스마트병원 선도"""
1261,9, 2021.04.19 10:53,"SKT, 용인세브란스병원과 5G 복합방역로봇 상용화"
1262,10, 2021.04.19 08:00,"SKT, 용인세브란스병원과 '5G 복합방역로봇' 최초 상용화"
1263,11, 2021.04.19 09:21,[CEO UP] 박정호 SK텔레콤 사장
1264,0, 2021.04.19 09:17,"SKT, 5G방역로봇 세계최초 상용화 ""스마트병원 선도"""
1265,1, 2021.04.19 08:15,"용인세브란스병원에 5G 방역로봇…SKT, 세계최초 상용화"
1266,2, 2021.04.19 08:00,"SKT, 용인세브란스병원과 '5G 복합방역로봇' 최초 상용화"
1267,3, 2021.04.18 17:26,"SKT 지배구조 개편, 미디어 군단 탄생 보인다"
1268,4, 2021.04.18 13:34,"SKT, 대학 개발자 멘토링으로 미래 AI 인재 키운다"
1269,5, 2021.04.18 09:26,"SKT, 대학 개발자 멘토링으로 인공지능 인재 키운다"
1270,6, 2021.04.18 09:52,"SK텔레콤, AI 펠로우십 3기 지원자 모집"
1271,7, 2021.04.16 10:56,"[특징주] 코퍼스코리아, 아마존·SKT 합작사 설립…아마존 OTT 공급..."
1272,8, 2021.04.15 18:31,"""SKT 분할 투자사에 아마존 참여 가능"""
1273,9, 2021.04.15 15:21,"박정호 SKT 사장 ""아마존, 전략적투자자 참여 가능"""
1274,10, 2021.04.15 18:10,"지배구조 개편 SKT, '주주 눈치 많이 봤네'"
1275,11, 2021.04.15 09:29,"지배구조 개편에 SKT 웃고, SK 울고"
1276,12, 2021.04.15 00:01,"SKT 중간 지주사 전환에도 하이닉스 투자 규제 여젼…""국내투자 역차..."
1277,13, 2021.04.15 17:51,"통신·투자 쪼갠 SKT, 목표주가 속속 상향"
1278,0, 2021.04.15 17:51,"통신·투자 쪼갠 SKT, 목표주가 속속 상향"
1279,1, 2021.04.15 16:49,"[마켓인사이트]'탈통신'속도내는 SKT, 티맵모빌리티 투자 유치 이어 ..."
1280,2, 2021.04.15 15:21,"박정호 SKT 사장 ""아마존, 전략적투자자 참여 가능"""
1281,3, 2021.04.15 14:25,"'주주 구성도 비통신으로 재배치' SKT 박정호 ""아마존 등 전략적 투..."
1282,4, 2021.04.15 14:12,"SKT-아마존 동맹 가능성…박정호 ""주주로 초대할 수도"""
1283,5, 2021.04.15 12:42,"박정호 SKT 대표 ""아마존 등 전략적 주주 영입도 가능… 사명 결정..."
1284,6, 2021.04.15 13:12,"SKT 박정호 ""사명 결정 못해…아마존 등 전략적 주주 영입도 가능""(..."
1285,7, 2021.04.15 10:24,[기자수첩]SK텔레콤의 정만원과 박정호
1286,8, 2021.04.15 10:07,"'인적분할 기대감' SK텔레콤 장초반 강세…증권가 ""호재로 작용할 것..."
1287,9, 2021.04.15 09:15,[특징주]중간지주사 체제 추진...SK텔레콤 소폭 올라
1288,10, 2021.04.15 08:06,"SK텔레콤, 제 값 인정받기 행보…목표가↑-삼성"
1289,11, 2021.04.15 06:01,'인적분할' SK텔레콤 살까 말까
1290,12, 2021.04.15 13:04,"박정호 SKT CEO ""아마존도 전략적 투자자 영입 가능"""
1291,13, 2021.04.15 10:44,"‘인적분할’ SKT, 분할비율 6대 4 검토…100명 규모 투자회사 연..."
1292,14, 2021.04.15 08:31,SK텔레콤 인적분할…가치주 성장주 분할 효과-IBK
1293,15, 2021.04.15 08:01,"SK텔레콤, 인적분할은 가치주·성장주 분할 효과-IBK"
1294,16, 2021.04.15 07:55,"SKT, 인적분할 검토…“가치주·성장주 분할 효과”-IBK"
1295,17, 2021.04.15 09:49,"""인적분할해도 SK와 합병 없다""…SKT 오르고 SK 내리고 `희비`"
1296,18, 2021.04.15 08:48,"유안타증권 ""SKT, SK 합병 대신 반도체 소재 기업 인수 추진 예..."
1297,19, 2021.04.15 08:13,"""SK텔레콤, 신설 중간지주와 SK 합병 절대 없다"" -유안타"
1298,20, 2021.04.15 09:29,"지배구조 개편에 SKT 웃고, SK 울고"
1299,21, 2021.04.15 00:01,"SKT 중간 지주사 전환에도 하이닉스 투자 규제 여젼…""국내투자 역차..."
1300,0, 2021.04.15 10:07,"'인적분할 기대감' SK텔레콤 장초반 강세…증권가 ""호재로 작용할 것"""
1301,1, 2021.04.15 09:15,[특징주]중간지주사 체제 추진...SK텔레콤 소폭 올라
1302,2, 2021.04.15 08:06,"SK텔레콤, 제 값 인정받기 행보…목표가↑-삼성"
1303,3, 2021.04.15 06:01,'인적분할' SK텔레콤 살까 말까
1304,4, 2021.04.15 09:49,"""인적분할해도 SK와 합병 없다""…SKT 오르고 SK 내리고 `희비`"
1305,5, 2021.04.15 08:48,"유안타증권 ""SKT, SK 합병 대신 반도체 소재 기업 인수 추진 예..."
1306,6, 2021.04.15 08:13,"""SK텔레콤, 신설 중간지주와 SK 합병 절대 없다"" -유안타"
1307,7, 2021.04.15 09:29,"지배구조 개편에 SKT 웃고, SK 울고"
1308,8, 2021.04.15 00:01,"SKT 중간 지주사 전환에도 하이닉스 투자 규제 여젼…""국내투자 역차..."
1309,9, 2021.04.15 08:49,"""SK텔레콤, 인적분할로 신사업 재평가 기대···목표가 40만원"""
1310,10, 2021.04.15 08:31,SK텔레콤 인적분할…가치주 성장주 분할 효과-IBK
1311,11, 2021.04.15 08:01,"SK텔레콤, 인적분할은 가치주·성장주 분할 효과-IBK"
1312,12, 2021.04.15 07:55,"SKT, 인적분할 검토…“가치주·성장주 분할 효과”-IBK"
1313,13, 2021.04.15 07:31,"SK텔레콤, ""ICT지주회사, ㈜SK 합병없다""…시장 우려 해소-DB"
1314,14, 2021.04.14 20:10,37년만에 쪼갠 SK텔레콤…사명도 버린다? [IT선빵!]
1315,15, 2021.04.14 18:00,"SKT, 통신사·투자사로 분리···탈통신·기업가치 두토끼 잡는다"
1316,16, 2021.04.14 17:28,인적분할 정공법 택한 SKT…지배구조개편 과실 나눈다
1317,17, 2021.04.14 17:23,"[종합]""분할비율 6 대 4 검토"" SKT, 37년 만에 통신사·지주..."
1318,18, 2021.04.14 17:11,"SK텔레콤 분할…""투자회사·사업회사서 영업익 1조씩 자신"""
1319,19, 2021.04.14 17:00,"SKT, 통신·비통신사로 나뉜다…""SK(주)와 합병계획 없어"""
1320,20, 2021.04.14 16:48,SKT 지배구조 개편으로 자회사 어디로 가나?
1321,21, 2021.04.14 16:13,"SK텔레콤, 37년만에 '통신사·지주사' 둘로 쪼갠다(종합)"
1322,22, 2021.04.14 16:09,"소외됐던 SK텔레콤, 인적분할로 주가 날개 달까?"
1323,23, 2021.04.14 08:22,"SK텔레콤, 오늘 중간지주안 발표…""SK(주)와 당분간 합병 안한다"""
1324,24, 2021.04.14 19:26,"[해설]37년만에 쪼개지는 SK텔레콤, 뉴ICT 숨통…11월 출범"
1325,25, 2021.04.14 16:12,"37년만에 통신회사 뛰어넘는 SKT…""주주가치 제고"" 강조"
1326,26, 2021.04.14 18:32,SKT 지배구조 개편.. 통신-지주사로 분할
1327,27, 2021.04.14 18:19,"37년만에 '脫통신' 속도내는 SKT…""신사업·반도체투자 강화"" [S..."
1328,28, 2021.04.14 17:49,"'脫통신' SK텔레콤, 투자전문사 만든다"
1329,29, 2021.04.14 17:42,"한달새 15% 오른 SK텔레콤, 회사 쪼개 반도체 ICT 투자 확대"
1330,30, 2021.04.14 17:29,"SK텔레콤 지배구조 개편…증권가 ""최대 수혜자는 ○○"""
1331,31, 2021.04.14 17:13,'제2창사' 수준 재편 SKT…지배구조 개편 핵심은 '반도체' [종합...
1332,32, 2021.04.14 16:35,37년만에 '통신·지주사'로 쪼갠다…하이닉스 날개 단 SKT
1333,33, 2021.04.14 15:49,"SKT, 인적분할 공식화…통신사·지주사로 쪼갠다(상보)"
1334,34, 2021.04.14 15:45,"SK텔레콤 ""유무선 통신사·지주사 분할, 지배구조 개편""(상보)"
1335,35, 2021.04.14 15:16,SKT 대대적 새판짜기…본체·계열사 제대로 힘받나
1336,36, 2021.04.14 11:23,일찌감치 外人이 찜한 SKT
1337,37, 2021.04.14 11:02,"SKT, 지배구조 개편 공개 초읽기 ···오늘 발표"
1338,38, 2021.04.14 09:30,"SKT 중간지주사 전환, 오늘 '밑그림' 나온다…자회사 배치는?"
1339,0, 2021.04.15 07:55,"SKT, 인적분할 검토…“가치주·성장주 분할 효과”-IBK"
1340,1, 2021.04.15 07:31,"SK텔레콤, ""ICT지주회사, ㈜SK 합병없다""…시장 우려 해소-DB"
1341,2, 2021.04.15 06:01,'인적분할' SK텔레콤 살까 말까
1342,3, 2021.04.15 00:01,"SKT 중간 지주사 전환에도 하이닉스 투자 규제 여젼…""국내투자 역차별..."
1343,4, 2021.04.14 20:10,37년만에 쪼갠 SK텔레콤…사명도 버린다? [IT선빵!]
1344,5, 2021.04.14 18:00,"SKT, 통신사·투자사로 분리···탈통신·기업가치 두토끼 잡는다"
1345,6, 2021.04.14 17:28,인적분할 정공법 택한 SKT…지배구조개편 과실 나눈다
1346,7, 2021.04.14 17:23,"[종합]""분할비율 6 대 4 검토"" SKT, 37년 만에 통신사·지주..."
1347,8, 2021.04.14 17:11,"SK텔레콤 분할…""투자회사·사업회사서 영업익 1조씩 자신"""
1348,9, 2021.04.14 17:00,"SKT, 통신·비통신사로 나뉜다…""SK(주)와 합병계획 없어"""
1349,10, 2021.04.14 16:48,SKT 지배구조 개편으로 자회사 어디로 가나?
1350,11, 2021.04.14 16:13,"SK텔레콤, 37년만에 '통신사·지주사' 둘로 쪼갠다(종합)"
1351,12, 2021.04.14 16:09,"소외됐던 SK텔레콤, 인적분할로 주가 날개 달까?"
1352,13, 2021.04.14 08:22,"SK텔레콤, 오늘 중간지주안 발표…""SK(주)와 당분간 합병 안한다"""
1353,14, 2021.04.14 19:26,"[해설]37년만에 쪼개지는 SK텔레콤, 뉴ICT 숨통…11월 출범"
1354,15, 2021.04.14 16:12,"37년만에 통신회사 뛰어넘는 SKT…""주주가치 제고"" 강조"
1355,16, 2021.04.14 18:32,SKT 지배구조 개편.. 통신-지주사로 분할
1356,17, 2021.04.14 18:19,"37년만에 '脫통신' 속도내는 SKT…""신사업·반도체투자 강화"" [S..."
1357,18, 2021.04.14 17:49,"'脫통신' SK텔레콤, 투자전문사 만든다"
1358,19, 2021.04.14 17:42,"한달새 15% 오른 SK텔레콤, 회사 쪼개 반도체 ICT 투자 확대"
1359,20, 2021.04.14 17:29,"SK텔레콤 지배구조 개편…증권가 ""최대 수혜자는 ○○"""
1360,21, 2021.04.14 17:13,'제2창사' 수준 재편 SKT…지배구조 개편 핵심은 '반도체' [종합...
1361,22, 2021.04.14 16:35,37년만에 '통신·지주사'로 쪼갠다…하이닉스 날개 단 SKT
1362,23, 2021.04.14 15:49,"SKT, 인적분할 공식화…통신사·지주사로 쪼갠다(상보)"
1363,24, 2021.04.14 15:45,"SK텔레콤 ""유무선 통신사·지주사 분할, 지배구조 개편""(상보)"
1364,25, 2021.04.14 15:16,SKT 대대적 새판짜기…본체·계열사 제대로 힘받나
1365,26, 2021.04.14 11:23,일찌감치 外人이 찜한 SKT
1366,27, 2021.04.14 11:02,"SKT, 지배구조 개편 공개 초읽기 ···오늘 발표"
1367,28, 2021.04.14 09:30,"SKT 중간지주사 전환, 오늘 '밑그림' 나온다…자회사 배치는?"
1368,29, 2021.04.14 16:57,"SKT 인적분할에 목표주가 상향 ""기업 가치 재평가 될 것"""
1369,30, 2021.04.14 16:50,"SK텔레콤, 설립 37년만에 기업 분할…통신사·지주사 쪼갠다"
1370,31, 2021.04.14 16:05,37년만에 ‘뉴 SKT’로…통신·투자회사로 쪼갠다!
1371,32, 2021.04.14 15:49,"SKT, 37년만에 인적분할…기업·주주가치 높인다"
1372,0, 2021.04.14 17:42,"한달새 15% 오른 SK텔레콤, 회사 쪼개 반도체 ICT 투자 확대"
1373,1, 2021.04.14 17:29,"SK텔레콤 지배구조 개편…증권가 ""최대 수혜자는 ○○"""
1374,2, 2021.04.14 17:13,'제2창사' 수준 재편 SKT…지배구조 개편 핵심은 '반도체' [종합...
1375,3, 2021.04.14 16:35,37년만에 '통신·지주사'로 쪼갠다…하이닉스 날개 단 SKT
1376,4, 2021.04.14 15:49,"SKT, 인적분할 공식화…통신사·지주사로 쪼갠다(상보)"
1377,5, 2021.04.14 15:45,"SK텔레콤 ""유무선 통신사·지주사 분할, 지배구조 개편""(상보)"
