일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2018/09/27","407.68","10.75","2.71","399.17","410.31","399.17","6488.0","181.0","38612.0"
"2018/09/21","396.93","-3.99","-1.00","402.16","402.58","396.93","5290.0","121.0","37594.0"
"2018/09/20","400.92","1.45","0.36","400.86","403.34","396.86","5327.0","125.0","37972.0"
"2018/09/19","399.47","-9.62","-2.35","408.49","409.37","397.35","8150.0","161.0","37834.0"
"2018/09/18","409.09","0.95","0.23","407.00","410.53","404.15","4787.0","121.0","38745.0"
"2018/09/17","408.14","3.95","0.98","402.55","409.97","401.76","5143.0","108.0","38656.0"
"2018/09/14","404.19","-0.21","-0.05","406.05","410.91","403.19","5486.0","137.0","38281.0"
"2018/09/13","404.40","4.45","1.11","400.33","406.14","398.50","6962.0","174.0","38302.0"
"2018/09/12","399.95","7.43","1.89","393.65","400.07","392.80","7169.0","160.0","37880.0"
"2018/09/11","392.52","6.12","1.58","386.24","394.39","384.92","3759.0","124.0","37177.0"
"2018/09/10","386.40","0.28","0.07","383.64","388.97","383.64","3781.0","100.0","36596.0"
"2018/09/07","386.12","2.63","0.69","386.50","387.31","382.69","4570.0","94.0","36570.0"
"2018/09/06","383.49","-0.64","-0.17","384.22","386.89","383.44","5208.0","89.0","36321.0"
"2018/09/05","384.13","0.80","0.21","382.19","385.96","380.64","4866.0","98.0","36381.0"
"2018/09/04","383.33","4.63","1.22","379.82","384.43","379.03","5553.0","107.0","36306.0"
"2018/09/03","378.70","-6.49","-1.68","384.03","384.03","376.64","5951.0","107.0","35867.0"
"2018/08/31","385.19","0.28","0.07","383.07","385.19","379.39","24777.0","423.0","36482.0"
"2018/08/30","384.91","-3.13","-0.81","387.35","387.35","383.31","4722.0","103.0","36455.0"
"2018/08/29","388.04","0.44","0.11","387.47","389.13","385.31","4033.0","87.0","36752.0"
"2018/08/28","387.60","2.26","0.59","384.19","388.51","382.23","4736.0","98.0","36711.0"
"2018/08/27","385.34","-3.08","-0.79","389.39","390.02","383.52","4650.0","105.0","36496.0"
"2018/08/24","388.42","7.91","2.08","380.15","388.42","378.44","7542.0","135.0","36788.0"
"2018/08/23","380.51","4.20","1.12","377.54","381.88","375.96","3236.0","80.0","36039.0"
"2018/08/22","376.31","-3.52","-0.93","378.07","378.79","374.21","3633.0","90.0","35641.0"
"2018/08/21","379.83","-5.77","-1.50","382.78","382.99","376.44","5547.0","123.0","35974.0"
"2018/08/20","385.60","0.08","0.02","388.12","388.12","381.47","5142.0","97.0","36520.0"
"2018/08/17","385.52","-2.79","-0.72","388.10","388.10","380.31","5934.0","117.0","36511.0"
"2018/08/16","388.31","7.66","2.01","382.92","391.24","382.77","9391.0","219.0","36776.0"
"2018/08/14","380.65","3.44","0.91","380.34","381.44","376.89","11682.0","170.0","36050.0"
"2018/08/13","377.21","-0.60","-0.16","374.25","380.73","373.75","4911.0","113.0","35725.0"
"2018/08/10","377.81","-0.02","-0.01","376.09","379.65","374.17","2886.0","73.0","35782.0"
"2018/08/09","377.83","5.39","1.45","376.74","380.44","375.09","3742.0","109.0","35784.0"
"2018/08/08","372.44","2.77","0.75","370.15","373.61","369.07","4060.0","77.0","35273.0"
"2018/08/07","369.67","-14.89","-3.87","380.95","380.95","368.07","10076.0","181.0","35011.0"
"2018/08/06","384.56","3.75","0.98","382.40","384.84","381.06","4890.0","124.0","36421.0"
"2018/08/03","380.81","5.79","1.54","375.83","382.67","374.58","3922.0","112.0","36066.0"
"2018/08/02","375.02","7.63","2.08","371.11","377.18","371.11","4550.0","129.0","35517.0"
"2018/08/01","367.39","-2.82","-0.76","372.08","374.04","366.30","4980.0","101.0","34795.0"
"2018/07/31","370.21","5.60","1.54","367.25","372.34","366.11","3748.0","103.0","35061.0"
"2018/07/30","364.61","2.71","0.75","361.08","368.22","360.94","4562.0","115.0","34532.0"
"2018/07/27","361.90","5.29","1.48","360.44","363.09","357.59","6769.0","98.0","34275.0"
"2018/07/26","356.61","-3.51","-0.97","359.63","361.37","353.03","6498.0","115.0","33774.0"
"2018/07/25","360.12","2.16","0.60","356.98","361.42","356.46","3905.0","74.0","34106.0"
"2018/07/24","357.96","1.79","0.50","356.35","358.97","354.91","5002.0","80.0","33901.0"
"2018/07/23","356.17","1.36","0.38","355.20","358.23","354.51","4578.0","77.0","33733.0"
"2018/07/20","354.81","3.83","1.09","349.36","356.78","348.79","4280.0","82.0","33603.0"
"2018/07/19","350.98","-1.49","-0.42","351.14","352.47","348.83","5466.0","76.0","33241.0"
"2018/07/18","352.47","-3.23","-0.91","355.26","355.48","351.42","8824.0","105.0","33381.0"
"2018/07/17","355.70","1.56","0.44","353.77","356.09","352.74","3447.0","59.0","33687.0"
"2018/07/16","354.14","-2.53","-0.71","355.59","355.82","351.68","3477.0","69.0","33539.0"
"2018/07/13","356.67","3.63","1.03","354.28","357.82","352.82","4430.0","97.0","33779.0"
"2018/07/12","353.04","-1.79","-0.50","354.88","355.30","351.72","5159.0","101.0","33435.0"
"2018/07/11","354.83","5.11","1.46","349.52","355.03","349.49","5151.0","124.0","33604.0"
"2018/07/10","349.72","6.12","1.78","345.68","351.67","344.41","6295.0","123.0","33120.0"
"2018/07/09","343.60","2.81","0.82","341.66","344.22","338.40","4471.0","73.0","32541.0"
"2018/07/06","340.79","0.69","0.20","340.95","341.87","336.15","9195.0","125.0","32275.0"
"2018/07/05","340.10","-0.62","-0.18","340.61","342.55","338.88","3801.0","58.0","32209.0"
"2018/07/04","340.72","1.05","0.31","338.39","342.36","336.50","7429.0","104.0","32268.0"
"2018/07/03","339.67","-2.73","-0.80","343.19","345.37","337.32","4512.0","81.0","32169.0"
"2018/07/02","342.40","-5.08","-1.46","346.66","346.94","342.29","5133.0","86.0","32427.0"
"2018/06/29","347.48","0.58","0.17","350.28","350.59","345.71","4727.0","91.0","32908.0"
"2018/06/28","346.90","-2.77","-0.79","349.33","351.31","344.86","7421.0","116.0","32853.0"
"2018/06/27","349.67","0.09","0.03","347.03","353.46","347.03","5756.0","110.0","33115.0"
"2018/06/26","349.58","-2.43","-0.69","350.02","351.98","345.67","6474.0","112.0","33108.0"
"2018/06/25","352.01","-6.85","-1.91","356.16","358.81","348.68","4268.0","98.0","33337.0"
"2018/06/22","358.86","-0.35","-0.10","355.36","359.69","354.75","5938.0","108.0","33986.0"
"2018/06/21","359.21","2.06","0.58","353.28","362.48","352.36","5586.0","133.0","34019.0"
"2018/06/20","357.15","5.02","1.43","351.55","360.76","349.95","6154.0","153.0","33824.0"
"2018/06/19","352.13","-4.39","-1.23","351.31","359.28","344.90","9079.0","183.0","33348.0"
"2018/06/18","356.52","6.39","1.83","353.24","365.90","353.24","14130.0","282.0","33764.0"
"2018/06/15","350.13","-8.04","-2.24","357.46","358.13","349.71","6646.0","176.0","33159.0"
"2018/06/14","358.17","-4.73","-1.30","359.61","363.04","355.79","8460.0","231.0","33921.0"
"2018/06/12","362.90","4.86","1.36","357.34","363.88","355.89","14101.0","292.0","34368.0"
"2018/06/11","358.04","12.55","3.63","347.01","358.70","346.53","17159.0","349.0","33909.0"
"2018/06/08","345.49","5.52","1.62","344.40","350.01","342.04","31789.0","499.0","32720.0"
"2018/06/07","339.97","7.03","2.11","335.68","341.28","334.41","13456.0","219.0","32197.0"
"2018/06/05","332.94","0.64","0.19","333.14","336.12","331.96","8577.0","127.0","31530.0"
"2018/06/04","332.30","4.04","1.23","328.87","334.27","328.26","8051.0","115.0","31470.0"
"2018/06/01","328.26","0.97","0.30","328.47","330.37","327.18","4829.0","74.0","31087.0"
"2018/05/31","327.29","-2.47","-0.75","329.88","329.98","326.76","7327.0","132.0","30996.0"
"2018/05/30","329.76","-5.21","-1.56","333.50","333.78","328.72","6523.0","118.0","31229.0"
"2018/05/29","334.97","-1.35","-0.40","336.02","337.58","334.07","5214.0","79.0","31723.0"
"2018/05/28","336.32","-0.78","-0.23","336.47","337.13","333.95","5471.0","82.0","31836.0"
"2018/05/25","337.10","1.39","0.41","334.31","337.44","332.63","8499.0","150.0","31909.0"
"2018/05/24","335.71","1.81","0.54","333.75","335.71","332.66","24318.0","296.0","31776.0"
"2018/05/23","333.90","0.57","0.17","333.58","334.92","332.30","8804.0","152.0","31607.0"
"2018/05/21","333.33","-0.38","-0.11","333.64","334.88","331.96","3559.0","58.0","31553.0"
"2018/05/18","333.71","1.77","0.53","331.57","334.31","330.95","6260.0","89.0","31589.0"
"2018/05/17","331.94","-0.30","-0.09","332.59","332.82","329.98","8075.0","111.0","31421.0"
"2018/05/16","332.24","0.15","0.05","332.66","333.41","330.97","6030.0","97.0","31450.0"
"2018/05/15","332.09","-0.20","-0.06","332.57","334.39","330.54","5041.0","87.0","31436.0"
"2018/05/14","332.29","-4.09","-1.22","333.86","334.85","331.67","7862.0","143.0","31455.0"
"2018/05/11","336.38","0.96","0.29","335.43","337.31","335.29","5242.0","96.0","31842.0"
"2018/05/10","335.42","-2.80","-0.83","337.48","338.73","334.50","6612.0","151.0","31750.0"
"2018/05/09","338.22","-1.98","-0.58","339.02","340.69","335.48","10494.0","190.0","32015.0"
"2018/05/08","340.20","-4.12","-1.20","343.64","345.85","340.01","6499.0","124.0","32203.0"
"2018/05/04","344.32","-1.50","-0.43","344.15","347.09","342.67","5012.0","114.0","32593.0"
"2018/05/03","345.82","6.02","1.77","339.98","346.76","338.81","6432.0","130.0","32735.0"
"2018/05/02","339.80","1.66","0.49","336.64","340.45","335.23","12980.0","203.0","32165.0"
"2018/04/30","338.14","0.77","0.23","338.36","338.84","334.94","9517.0","159.0","32008.0"
"2018/04/27","337.37","3.73","1.12","333.91","337.76","333.50","8393.0","162.0","31935.0"
"2018/04/26","333.64","-4.47","-1.32","338.25","338.25","332.79","4358.0","110.0","31581.0"
"2018/04/25","338.11","3.26","0.97","336.55","338.91","335.11","6238.0","123.0","32001.0"
"2018/04/24","334.85","-1.49","-0.44","336.42","338.03","334.66","12309.0","215.0","31693.0"
"2018/04/23","336.34","2.61","0.78","334.07","337.83","332.10","16796.0","261.0","31834.0"
"2018/04/20","333.73","3.62","1.10","330.98","334.77","329.76","11255.0","180.0","31587.0"
"2018/04/19","330.11","-2.73","-0.82","331.83","333.96","329.09","18363.0","276.0","31244.0"
"2018/04/18","332.84","1.50","0.45","330.08","335.62","330.08","27855.0","453.0","31502.0"
"2018/04/17","331.34","-0.51","-0.15","331.27","332.96","329.28","7274.0","127.0","31361.0"
"2018/04/16","331.85","1.88","0.57","329.77","332.68","327.62","17432.0","245.0","31409.0"
"2018/04/13","329.97","-8.73","-2.58","335.39","335.39","327.63","24558.0","385.0","31231.0"
"2018/04/12","338.70","-2.03","-0.60","341.30","341.56","337.03","40341.0","486.0","32058.0"
"2018/04/11","340.73","-0.94","-0.28","340.31","342.52","340.09","10546.0","155.0","32249.0"
"2018/04/10","341.67","-1.04","-0.30","341.74","343.43","339.27","20510.0","234.0","32338.0"
"2018/04/09","342.71","3.53","1.04","338.82","344.39","337.84","14685.0","164.0","32436.0"
"2018/04/06","339.18","-0.33","-0.10","339.28","340.30","336.27","17912.0","188.0","32103.0"
"2018/04/05","339.51","-1.84","-0.54","341.83","342.99","337.80","32592.0","296.0","32134.0"
"2018/04/04","341.35","-1.96","-0.57","342.77","344.60","340.16","25576.0","266.0","32308.0"
"2018/04/03","343.31","2.21","0.65","338.75","345.49","337.68","16396.0","204.0","32493.0"
"2018/04/02","341.10","0.49","0.14","341.61","343.59","339.85","23128.0","252.0","32283.0"
"2018/03/30","340.61","4.20","1.25","338.06","342.60","337.65","32893.0","361.0","32237.0"
"2018/03/29","336.41","3.25","0.98","333.70","336.79","332.24","7978.0","114.0","31839.0"
"2018/03/28","333.16","-2.56","-0.76","335.20","336.19","330.48","11876.0","151.0","31531.0"
"2018/03/27","335.72","4.60","1.39","332.33","337.75","330.25","9198.0","121.0","31774.0"
"2018/03/26","331.12","-0.88","-0.27","330.82","331.12","328.19","32320.0","276.0","31338.0"
"2018/03/23","332.00","-3.52","-1.05","333.51","334.76","330.41","49118.0","336.0","31422.0"
"2018/03/22","335.52","1.19","0.36","335.98","337.49","334.16","40816.0","239.0","31755.0"
"2018/03/21","334.33","-1.79","-0.53","336.49","338.61","333.88","13392.0","135.0","31642.0"
"2018/03/20","336.12","-7.76","-2.26","339.37","339.70","335.56","11011.0","118.0","31812.0"
"2018/03/19","343.88","0.59","0.17","342.90","344.56","340.71","30416.0","178.0","32546.0"
"2018/03/16","343.29","4.71","1.39","339.46","344.09","339.03","4990.0","101.0","32490.0"
"2018/03/15","338.58","3.98","1.19","334.49","340.48","333.26","4123.0","71.0","32044.0"
"2018/03/14","334.60","-2.74","-0.81","336.23","336.99","332.84","10840.0","103.0","31668.0"
"2018/03/13","337.34","-1.29","-0.38","336.57","339.94","335.33","3803.0","95.0","31927.0"
"2018/03/12","338.63","3.14","0.94","337.05","340.45","334.66","6296.0","85.0","32049.0"
"2018/03/09","335.49","4.49","1.36","332.42","337.39","331.22","5994.0","91.0","31752.0"
"2018/03/08","331.00","-1.96","-0.59","335.38","336.04","329.52","3551.0","110.0","31327.0"
"2018/03/07","332.96","-2.21","-0.66","334.48","336.28","330.85","3840.0","78.0","31513.0"
"2018/03/06","335.17","-1.56","-0.46","338.33","339.58","333.12","4876.0","108.0","31722.0"
"2018/03/05","336.73","0.43","0.13","335.99","339.35","335.68","4480.0","56.0","31869.0"
"2018/03/02","336.30","-5.85","-1.71","338.21","339.04","333.80","3982.0","76.0","31829.0"
"2018/02/28","342.15","-3.17","-0.92","344.34","345.28","341.27","4177.0","81.0","32382.0"
"2018/02/27","345.32","0.68","0.20","346.06","347.92","344.53","3530.0","64.0","32683.0"
"2018/02/26","344.64","-0.69","-0.20","344.99","345.13","342.25","4388.0","77.0","32618.0"
"2018/02/23","345.33","1.14","0.33","344.98","345.84","342.22","8010.0","78.0","32683.0"
"2018/02/22","344.19","-5.24","-1.50","347.23","347.82","341.06","10991.0","120.0","32576.0"
"2018/02/21","349.43","0.79","0.23","349.46","350.97","347.68","18307.0","117.0","33072.0"
"2018/02/20","348.64","-0.63","-0.18","349.21","352.26","348.21","2753.0","52.0","32996.0"
"2018/02/19","349.27","2.32","0.67","351.54","351.57","347.55","4241.0","60.0","33056.0"
"2018/02/14","346.95","3.91","1.14","345.35","351.01","344.46","3168.0","70.0","32836.0"
"2018/02/13","343.04","0.87","0.25","343.83","345.86","339.86","3105.0","86.0","32467.0"
"2018/02/12","342.17","-1.73","-0.50","343.43","344.57","339.68","5465.0","141.0","32384.0"
"2018/02/09","343.90","-4.80","-1.38","345.72","349.83","341.00","4935.0","142.0","32548.0"
"2018/02/08","348.70","-3.80","-1.08","349.45","353.17","347.82","4666.0","141.0","33002.0"
"2018/02/07","352.50","-10.20","-2.81","361.80","362.63","350.83","6705.0","180.0","33362.0"
"2018/02/06","362.70","-6.29","-1.70","362.36","363.69","358.32","5331.0","131.0","34327.0"
"2018/02/05","368.99","-4.53","-1.21","371.62","373.99","367.68","3550.0","89.0","34923.0"
"2018/02/02","373.52","0.86","0.23","372.61","375.53","371.80","4710.0","86.0","35351.0"
"2018/02/01","372.66","-3.76","-1.00","378.33","378.33","372.16","4473.0","102.0","35270.0"
"2018/01/31","376.42","-3.80","-1.00","378.86","381.86","372.84","5868.0","139.0","35626.0"
"2018/01/30","380.22","0.06","0.02","381.97","384.26","379.04","5040.0","102.0","35986.0"
"2018/01/29","380.16","-2.19","-0.57","383.50","385.50","379.66","3816.0","98.0","35980.0"
"2018/01/26","382.35","1.46","0.38","378.74","384.03","378.17","4006.0","96.0","36188.0"
"2018/01/25","380.89","-9.05","-2.32","388.16","388.39","379.83","7101.0","144.0","36049.0"
"2018/01/24","389.94","-0.17","-0.04","391.33","393.76","388.59","3547.0","69.0","36905.0"
"2018/01/23","390.11","0.74","0.19","391.66","396.84","390.11","5791.0","95.0","36922.0"
"2018/01/22","389.37","-6.97","-1.76","395.33","395.70","388.79","3681.0","75.0","36852.0"
"2018/01/19","396.34","4.72","1.21","390.61","397.03","386.44","5401.0","110.0","37512.0"
"2018/01/18","391.62","13.08","3.46","383.54","395.00","381.29","9377.0","185.0","37065.0"
"2018/01/17","378.54","-0.64","-0.17","379.43","386.59","378.32","8047.0","105.0","35827.0"
"2018/01/16","379.18","-0.54","-0.14","379.79","382.63","377.54","4780.0","67.0","35886.0"
"2018/01/15","379.72","-1.45","-0.38","382.01","382.01","376.65","5213.0","81.0","35938.0"
"2018/01/12","381.17","-1.17","-0.31","381.84","383.08","379.51","3147.0","80.0","36075.0"
"2018/01/11","382.34","-0.87","-0.23","385.30","388.85","382.34","4628.0","100.0","36186.0"
"2018/01/10","383.21","-8.09","-2.07","390.43","391.28","382.58","4151.0","116.0","36268.0"
"2018/01/09","391.30","15.29","4.07","375.39","392.69","375.39","6864.0","164.0","37033.0"
"2018/01/08","376.01","-1.71","-0.45","378.36","378.74","373.67","2347.0","59.0","35586.0"
"2018/01/05","377.72","8.62","2.34","369.63","378.76","368.96","2683.0","91.0","35749.0"
"2018/01/04","369.10","-4.15","-1.11","373.90","373.90","368.67","3805.0","102.0","34932.0"
"2018/01/03","373.25","-3.20","-0.85","375.55","377.98","372.50","3883.0","89.0","35326.0"
"2018/01/02","376.45","-1.46","-0.39","379.92","380.65","375.79","4507.0","58.0","35628.0"
"2017/12/28","377.91","-2.57","-0.68","380.39","382.03","376.56","4053.0","65.0","35767.0"
"2017/12/27","380.48","-11.21","-2.86","382.31","382.31","376.28","6852.0","88.0","36009.0"
"2017/12/26","391.69","3.99","1.03","388.96","393.43","387.96","3355.0","105.0","37071.0"
"2017/12/22","387.70","1.54","0.40","386.43","389.65","386.39","2680.0","67.0","36693.0"
"2017/12/21","386.16","0.84","0.22","385.69","388.27","383.99","2911.0","73.0","36547.0"
"2017/12/20","385.32","0.08","0.02","384.52","388.13","383.04","3146.0","74.0","36468.0"
"2017/12/19","385.24","-1.82","-0.47","387.12","390.11","382.95","3807.0","64.0","36460.0"
"2017/12/18","387.06","-4.94","-1.26","393.45","393.45","384.27","3464.0","93.0","36632.0"
"2017/12/15","392.00","5.01","1.29","389.72","394.25","388.80","4800.0","98.0","37100.0"
"2017/12/14","386.99","-3.15","-0.81","387.49","395.74","386.99","6717.0","172.0","36626.0"
"2017/12/13","390.14","9.69","2.55","380.85","392.81","379.33","6309.0","109.0","36924.0"
"2017/12/12","380.45","-5.39","-1.40","385.41","385.46","379.26","4011.0","79.0","36007.0"
"2017/12/11","385.84","5.98","1.57","378.57","385.84","378.51","5102.0","76.0","36517.0"
"2017/12/08","379.86","-11.04","-2.82","390.18","393.14","378.97","5629.0","162.0","35951.0"
"2017/12/07","390.90","1.82","0.47","388.68","394.18","386.48","5089.0","138.0","36996.0"
"2017/12/06","389.08","-2.08","-0.53","391.39","392.50","387.39","4957.0","129.0","36824.0"
"2017/12/05","391.16","9.49","2.49","381.22","392.34","380.80","6217.0","171.0","37020.0"
"2017/12/04","381.67","6.28","1.67","378.79","383.77","376.60","6829.0","130.0","36123.0"
"2017/12/01","375.39","0.69","0.18","377.97","378.42","373.50","6229.0","93.0","35528.0"
"2017/11/30","374.70","11.03","3.03","367.20","378.13","366.96","7525.0","209.0","35462.0"
"2017/11/29","363.67","-3.56","-0.97","365.93","368.38","362.83","1796.0","52.0","34419.0"
"2017/11/28","367.23","-0.74","-0.20","366.54","368.25","364.48","3148.0","87.0","34755.0"
"2017/11/27","367.97","-2.69","-0.73","372.81","372.82","365.42","3232.0","69.0","34825.0"
"2017/11/24","370.66","4.41","1.20","368.34","371.61","366.00","3942.0","83.0","35080.0"
"2017/11/23","366.25","-0.39","-0.11","369.59","369.59","364.25","4148.0","97.0","34663.0"
"2017/11/22","366.64","12.58","3.55","355.15","366.83","354.95","5873.0","136.0","34700.0"
"2017/11/21","354.06","1.71","0.49","353.30","355.58","353.01","5634.0","55.0","33509.0"
"2017/11/20","352.35","-4.76","-1.33","356.13","356.47","352.35","1896.0","51.0","33348.0"
"2017/11/17","357.11","-0.02","-0.01","356.80","358.89","354.55","2168.0","66.0","33798.0"
"2017/11/16","357.13","1.20","0.34","358.42","359.91","356.64","2323.0","61.0","33800.0"
"2017/11/15","355.93","3.56","1.01","352.37","356.69","349.71","6999.0","78.0","33687.0"
"2017/11/14","352.37","-2.36","-0.67","356.24","356.38","350.06","2841.0","82.0","33349.0"
"2017/11/13","354.73","-3.85","-1.07","358.95","359.84","353.45","2413.0","84.0","33573.0"
"2017/11/10","358.58","2.94","0.83","357.39","359.98","357.22","3367.0","79.0","33937.0"
"2017/11/09","355.64","-1.02","-0.29","358.61","359.17","354.11","4391.0","101.0","33658.0"
"2017/11/08","356.66","-3.58","-0.99","357.51","361.13","354.60","4984.0","104.0","33756.0"
"2017/11/07","360.24","-4.24","-1.16","363.58","366.17","359.29","2661.0","81.0","34094.0"
"2017/11/06","364.48","-7.16","-1.93","371.13","371.83","362.05","3820.0","100.0","34495.0"
"2017/11/03","371.64","1.88","0.51","371.38","373.53","369.85","3410.0","68.0","35173.0"
"2017/11/02","369.76","2.97","0.81","366.97","370.85","365.29","4570.0","84.0","34996.0"
"2017/11/01","366.79","-0.26","-0.07","365.62","368.33","363.66","5570.0","88.0","34714.0"
"2017/10/31","367.05","5.27","1.46","362.14","367.06","360.98","4846.0","95.0","34739.0"
"2017/10/30","361.78","-3.85","-1.05","366.00","366.66","361.27","2924.0","70.0","34239.0"
"2017/10/27","365.63","-2.42","-0.66","367.19","368.11","364.18","4828.0","82.0","34604.0"
"2017/10/26","368.05","-5.38","-1.44","372.22","374.55","366.75","10682.0","85.0","34833.0"
"2017/10/25","373.43","3.15","0.85","369.77","375.60","368.43","2558.0","72.0","35343.0"
"2017/10/24","370.28","1.77","0.48","368.39","370.29","366.58","1574.0","50.0","35044.0"
"2017/10/23","368.51","-3.50","-0.94","368.84","371.04","367.01","1984.0","59.0","34877.0"
"2017/10/20","372.01","0.49","0.13","369.99","372.53","367.66","2313.0","75.0","35208.0"
"2017/10/19","371.52","-3.63","-0.97","374.59","377.08","370.90","2022.0","61.0","35162.0"
"2017/10/18","375.15","0.25","0.07","372.95","379.81","372.16","3013.0","82.0","35505.0"
"2017/10/17","374.90","-4.68","-1.23","377.79","378.99","373.76","2110.0","68.0","35482.0"
"2017/10/16","379.58","6.81","1.83","372.96","381.36","372.38","3689.0","106.0","35925.0"
"2017/10/13","372.77","3.11","0.84","370.96","373.94","369.13","3687.0","95.0","35280.0"
"2017/10/12","369.66","2.16","0.59","366.59","373.40","366.58","5182.0","149.0","34986.0"
"2017/10/11","367.50","-1.85","-0.50","368.03","369.37","366.89","3375.0","99.0","34781.0"
"2017/10/10","369.35","8.32","2.30","363.14","370.69","359.59","5645.0","178.0","34956.0"
"2017/09/29","361.03","-0.73","-0.20","361.35","362.80","358.88","3731.0","71.0","34169.0"
"2017/09/28","361.76","1.09","0.30","359.46","362.43","357.23","4831.0","74.0","34238.0"
"2017/09/27","360.67","2.76","0.77","358.59","362.57","355.11","3476.0","96.0","34135.0"
"2017/09/26","357.91","4.49","1.27","353.41","360.03","352.40","3069.0","90.0","33873.0"
"2017/09/25","353.42","-3.79","-1.06","358.63","358.63","353.42","2370.0","68.0","33448.0"
"2017/09/22","357.21","2.68","0.76","356.56","358.49","353.67","4440.0","127.0","33808.0"
"2017/09/21","354.53","3.08","0.88","352.93","357.77","351.45","3703.0","115.0","33554.0"
"2017/09/20","351.45","-0.65","-0.18","352.10","352.79","349.77","3325.0","84.0","33262.0"
"2017/09/19","352.10","-6.02","-1.68","355.98","356.11","350.19","3816.0","106.0","33324.0"
"2017/09/18","358.12","-3.33","-0.92","361.05","361.95","356.53","2509.0","78.0","33894.0"
"2017/09/15","361.45","10.94","3.12","349.91","361.46","349.91","4034.0","145.0","34208.0"
"2017/09/14","350.51","-9.85","-2.73","358.94","358.94","348.70","5062.0","172.0","33173.0"
"2017/09/13","360.36","3.48","0.98","358.39","364.48","357.21","2895.0","79.0","34105.0"
"2017/09/12","356.88","-0.81","-0.23","358.05","358.43","356.04","1867.0","53.0","33776.0"
"2017/09/11","357.69","-2.81","-0.78","360.62","360.89","357.11","3752.0","84.0","33853.0"
"2017/09/08","360.50","-2.47","-0.68","361.27","362.58","359.27","2783.0","67.0","34119.0"
"2017/09/07","362.97","8.34","2.35","355.28","363.77","353.99","3100.0","93.0","34352.0"
"2017/09/06","354.63","-5.39","-1.50","357.31","357.68","351.99","4554.0","117.0","33563.0"
"2017/09/05","360.02","-0.35","-0.10","362.68","363.47","359.47","3244.0","72.0","34074.0"
"2017/09/04","360.37","-8.11","-2.20","363.80","368.48","359.76","4596.0","139.0","34106.0"
"2017/09/01","368.48","1.13","0.31","371.10","373.42","364.89","5716.0","115.0","34874.0"
"2017/08/31","367.35","-9.15","-2.43","374.52","375.26","367.35","17628.0","304.0","34767.0"
"2017/08/30","376.50","-2.72","-0.72","377.63","380.44","376.22","3010.0","90.0","35633.0"
"2017/08/29","379.22","-2.94","-0.77","380.88","383.12","375.74","2138.0","52.0","35890.0"
"2017/08/28","382.16","0.08","0.02","382.42","384.75","381.34","1622.0","40.0","36169.0"
"2017/08/25","382.08","0.08","0.02","382.65","383.30","374.10","4094.0","95.0","36161.0"
"2017/08/24","382.00","-1.17","-0.31","383.54","386.34","378.71","3190.0","82.0","36153.0"
"2017/08/23","383.17","-2.89","-0.75","385.16","388.14","383.17","2169.0","51.0","36265.0"
"2017/08/22","386.06","3.87","1.01","384.53","388.14","383.83","2408.0","65.0","36537.0"
"2017/08/21","382.19","0.64","0.17","379.81","382.94","378.22","1602.0","50.0","36171.0"
"2017/08/18","381.55","-5.25","-1.36","383.22","383.22","374.49","3510.0","116.0","36111.0"
"2017/08/17","386.80","-4.63","-1.18","387.51","388.69","381.96","2086.0","74.0","36608.0"
"2017/08/16","391.43","-0.18","-0.05","394.62","395.87","388.16","2518.0","81.0","37046.0"
"2017/08/14","391.61","3.91","1.01","388.85","395.26","385.44","2105.0","77.0","37063.0"
"2017/08/11","387.70","-6.41","-1.63","390.37","391.82","379.65","6087.0","162.0","36693.0"
"2017/08/10","394.11","-9.50","-2.35","404.72","406.04","392.34","3257.0","122.0","37300.0"
"2017/08/09","403.61","-0.83","-0.21","403.41","408.68","402.50","1499.0","52.0","38199.0"
"2017/08/08","404.44","-5.88","-1.43","409.44","409.48","401.48","2324.0","94.0","38277.0"
"2017/08/07","410.32","0.17","0.04","410.02","416.03","408.85","1422.0","61.0","38834.0"
"2017/08/04","410.15","-7.61","-1.82","415.94","418.95","407.65","1438.0","76.0","38818.0"
"2017/08/03","417.76","-1.29","-0.31","420.21","423.21","414.03","2246.0","97.0","39538.0"
"2017/08/02","419.05","8.12","1.98","414.28","423.62","410.85","1993.0","92.0","39660.0"
"2017/08/01","410.93","-0.61","-0.15","411.37","417.12","410.10","2243.0","76.0","38891.0"
"2017/07/31","411.54","2.44","0.60","408.19","415.83","408.19","2786.0","111.0","38949.0"
"2017/07/28","409.10","-3.54","-0.86","408.79","413.16","406.42","2849.0","113.0","38719.0"
"2017/07/27","412.64","10.16","2.52","409.51","414.71","406.81","2934.0","100.0","39054.0"
"2017/07/26","402.48","-6.73","-1.64","410.75","411.16","402.48","2206.0","76.0","38092.0"
"2017/07/25","409.21","0.06","0.01","409.94","412.03","404.79","2295.0","81.0","38729.0"
"2017/07/24","409.15","10.07","2.52","402.89","410.92","401.80","2990.0","111.0","38723.0"
"2017/07/21","399.08","10.55","2.72","389.05","402.15","388.96","2498.0","111.0","37770.0"
"2017/07/20","388.53","0.21","0.05","389.90","392.24","387.08","1728.0","60.0","36771.0"
"2017/07/19","388.32","1.47","0.38","389.13","389.13","385.64","1814.0","47.0","36752.0"
