title,date
요놈은 ,2022.02.10 10:46
per가 지방금융지주 수준이네요,2022.02.10 10:44
올해는 무배당인갑다,2022.02.10 09:29
"용의 귀환..은행주,보험주",2022.02.10 09:23
타 은행에 비해,2022.02.10 08:59
17층  사람있어요,2022.02.10 08:57
ㅋㅋㅋ,2022.02.10 08:54
115층 3만주 형이다,2022.02.10 07:46
기나긴 박스권 돌파 얼마 안남안듯,2022.02.10 07:33
배당성향 40%라고 주장하는 개초보 드글드글,2022.02.09 20:35
"윤종원행장,2011년임기영,조강래사장연합과기,중국고섬가짜증권사기판매 주범 서병기사장해임하고 피해고객들전액피해배상해라!!",2022.02.09 17:39
우금 원숭이와 기은배당금,2022.02.09 16:51
내일  옵션만기일,2022.02.09 16:23
4분기 어닝서프라이즈,2022.02.09 16:20
으니 뭐하냐고,2022.02.09 16:06
개인들 x나게 팔았네...,2022.02.09 15:46
키움증권에서는 53만주를 매도하고??,2022.02.09 15:30
이게,2022.02.09 15:09
기다리길 잘했다,2022.02.09 14:55
어제 8만주 한 방에 사신 키움계좌,2022.02.09 14:53
근데 인간적으로,2022.02.09 14:43
양전했냐?,2022.02.09 14:37
배당 1100원 공시,2022.02.09 14:34
거래량 많을때 뭐다?,2022.02.09 14:32
아이고 기업은행 버스놓쳤네,2022.02.09 14:25
내가 산금액까지 올라올것이냐!!,2022.02.09 14:20
실적이 무섭긴 한가바요,2022.02.09 14:12
누가 10만주 한번에 매수한거야,2022.02.09 14:07
개인 애들... 참...  어지간하다,2022.02.09 14:01
드디어 상한가 가나요,2022.02.09 14:00
팔았는데 왜올라,2022.02.09 13:59
그..형님들,2022.02.09 13:56
돈 많이 벌면 뭐하냐 ㅋㅋㅋㅋ  ,2022.02.09 13:56
한화투 기은 목표주가 수정,2022.02.09 13:55
13000원 이상은 되야하는거 아닌가,2022.02.09 13:55
아니 진짜...,2022.02.09 13:46
2만,2022.02.09 13:38
여기가 유상증자 개 맛집이라던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022.02.09 12:35
축!  체결강도 300프로 달성,2022.02.09 12:30
배당금 추정(작년 11월에 종목토론실에 올렸던 글인데 다시 올려봅니다),2022.02.09 11:19
개미들만 버리고 외인과 기관은  모우고 있군요.,2022.02.09 11:13
우리은행이랑 이제 5000원 차이남 ㅎㅎ,2022.02.09 11:09
와 오늘 상한가 네,2022.02.09 11:07
기업은행  공매도 금융마피아 세력들 툇,2022.02.09 11:01
